WikiId,First name,Last name,Street count
Tomasz_Łubieński,Tomasz,Łubieński,1
Stefan_Chomicz,Stefan,Chomicz,1
Wiktor_Stański,Wiktor,Stański,1
Henryk_Bobiński,Henryk,Bobiński,1
Stanisław_Barzykowski,Stanisław,Barzykowski,1
Maria_Korzeniowska,Maria,Korzeniowska,1
Kazimierz_Piotrowski,Kazimierz,Piotrowski,1
Stanisław_Grodzicki,Stanisław,Grodzicki,1
Aleksander_Lenartowicz,Aleksander Teofil,Lenartowicz,1
Antoni_Pęksy,Antoni,Pęksy,1
Brata_Żebrowski,Brata Zenon,Żebrowski,1
Tadeusz_Gierzyński,Tadeusz,Gierzyński,1
Agnieszka_Tomaszewska,Agnieszka,Tomaszewska,1
Henryk_Holc,Henryk,Holc,1
Janusz_Horodyski,Janusz,Horodyski,1
Rafał_Olbromski,Rafał,Olbromski,1
Adam_Świtalski,Adam,Świtalski,1
Wiktor_Łabędzki,Wiktor,Łabędzki,1
Gejzy_Bukowski,Gejzy,Bukowski,1
Wacław_Korty,Wacław,Korty,1
Michał_Żułkiewicz,Michał,Żułkiewicz,1
Franciszek_Kądzieli,Franciszek,Kądzieli,1
Adam_Kukliński,Adam,Kukliński,1
Władysław_Banach,Władysław,Banach,1
Jan_Krzemiński,Jan,Krzemiński,1
Józef_Kwiatk,Józef,Kwiatk,1
Aleksander_Maciesza,Aleksander,Maciesza,1
Kajetan_Morykoni,Kajetan,Morykoni,1
Antoni_Rogucki,Antoni,Rogucki,1
Fryderyk_Rozego,Fryderyk,Rozego,1
Bolesław_Zdziarski,Bolesław,Zdziarski,1
H._Grabskich,"H. ,J. i T.",Grabskich,1
Józef_Kaczmarski,Józef,Kaczmarski,1
Jerzy_Borysowicz,Jerzy,Borysowicz,1
Stefan_Hankiewicz,Stefan Kazimierz,Hankiewicz,1
Krzysztof_Warszewicki,Krzysztof,Warszewicki,1
Edward_Sokołowski,Edward Józef,Sokołowski,1
Józef_Psarski,Józef,Psarski,1
Stanisław_Żaryn,Stanisław,Żaryn,1
Juliusz_Ordon,Juliusz Konstanty,Ordon,1
Leon_Brodowski,Leon,Brodowski,1
Dionizy_Majewski,Dionizy,Majewski,1
Jan_Certowicz,Jan,Certowicz,1
Walenty_Skorochód-Majewski,Walenty,Skorochód-Majewski,1
Ignacy_Kruszewski,Ignacy,Kruszewski,1
Alojzy_Stodółkiewicz,Alojzy,Stodółkiewicz,1
Wincenty_Gawarecki,Wincenty Hipolit,Gawarecki,1
Helena_Derkacz,Helena,Derkacz,1
Wojciech_Drzymała,Wojciech Michał,Drzymała,1
Antonin_Dworzak,Antonin,Dworzak,1
Jan_Gauze,Jan,Gauze,1
Franciszek_Janik,Franciszek,Janik,1
Władysław_Korotyński,Władysław,Korotyński,1
Mikołaj_Drygały,Mikołaj,Drygały,1
Jan_Sztuka,Jan,Sztuka,1
Bertolta_Brecht,Bertolta,Brecht,1
Władysław_Szerner,Władysław,Szerner,1
Wacław_Paszkowski,Wacław,Paszkowski,1
Stefan_Baley,Stefan,Baley,1
Witold_Pogorzelski,Witold,Pogorzelski,1
Zasław_Malicki,Zasław,Malicki,1
Juliusz_Kawiecki,Juliusz,Kawiecki,1
Józef_Siemieński,Józef,Siemieński,1
Antoni_Solari,Antoni,Solari,1
Tadeusz_Manteuffel,Tadeusz,Manteuffel,1
Józef_Szanajcy,Józef,Szanajcy,1
"Stefan_Łyszkiewicza ""Pechowca""",Stefan,"Łyszkiewicza ""Pechowca""",1
Adam_Idźkowski,Adam,Idźkowski,1
Bronisław_Bohaterewicz,Bronisław,Bohaterewicz,1
Wenanty_Burdziński,Wenanty,Burdziński,1
Bronisław_Wieczorkiewicz,Bronisław,Wieczorkiewicz,1
Wojciech_Górski,Wojciech,Górski,1
Stanisław_Rychliński,Stanisław,Rychliński,1
Roman_Podoskich,Roman i Jan,Podoskich,1
Mieczysław_Pawlikowski,Mieczysław,Pawlikowski,1
"Eugeniusz_Bocheńskiego ""Dubańca""",Eugeniusz,"Bocheńskiego ""Dubańca""",1
Gabriel_Boduen,Gabriel Piotr,Boduen,1
Witold_Rychter,Witold,Rychter,1
"Jan_Szypowskiego ""Leśnika""",Jan,"Szypowskiego ""Leśnika""",1
Tadeusz_Korsak,Tadeusz,Korsak,1
"Karol_Ziemskiego ""Wachnowskiego""",Karol,"Ziemskiego ""Wachnowskiego""",1
Faustyn_Czerwijowski,Faustyn,Czerwijowski,1
Aleksander_Kakowski,Aleksander,Kakowski,1
Bronisław_Gembarzewski,Bronisław,Gembarzewski,1
Stanisław_Skrzeszewski,Stanisław,Skrzeszewski,1
Franciszek_Salezego,Franciszek,Salezego,1
Aleksander_Krywult,Aleksander,Krywult,1
Antoni_Brodowski,Antoni,Brodowski,1
Dorota_Kłuszyńska,Dorota,Kłuszyńska,1
Tylmana_Gamerski,Tylmana,Gamerski,1
Witold_Wierzbicki,Witold,Wierzbicki,1
Teofil_Piecyk,Teofil,Piecyk,1
Władysław_Grabski,Władysław Jan,Grabski,1
Andrzej_Szomański,Andrzej,Szomański,1
Tadeusz_Hennel,Tadeusz,Hennel,1
"Zbigniew_Gęsickiego ""Juno""",Zbigniew,"Gęsickiego ""Juno""",1
Romuald_Gutt,Romuald,Gutt,1
Tadeusz_Ważewski,Tadeusz,Ważewski,1
Ferdynand_Weigel,Ferdynand,Weigel,1
Emilian_Czyrniański,Emilian,Czyrniański,1
Wincenty_Turek,Wincenty,Turek,1
Ernest_Solvay,Ernest,Solvay,1
Tadeusz_Starc,Tadeusz,Starc,1
Wilhelm_Ripperów,Wilhelm i Jan,Ripperów,1
Tadeusz_Sobesto,Tadeusz,Sobesto,1
Władysław_Krygowski,Władysław,Krygowski,1
Wacław_Prusak,Wacław,Prusak,1
Cecylia_Śniegocka,Cecylia,Śniegocka,1
Helena_Junkiewicz,Helena,Junkiewicz,1
Włodzimierz_Dolański,Włodzimierz,Dolański,1
Aleksander_Soliński,Aleksander,Soliński,1
Karol_Łoniewski,Karol,Łoniewski,1
Karol_Linneusz,Karol,Linneusz,1
Jan_Młot,Jan,Młot,1
Wacław_Terlecki,Wacław,Terlecki,1
Jerzy_Włoczewskich,Jerzy i Władysława,Włoczewskich,1
Elżbieta_Rakuszanka,Elżbieta,Rakuszanka,1
Zygmunt_Opacki,Zygmunt,Opacki,1
Barbara_Grocholska,Barbara,Grocholska,1
Marcin_Gorzołka,Marcin,Gorzołka,1
Josefa_Stein,Josefa,Stein,1
Rudolf_Pohl,Rudolf,Pohl,1
Rozalia_Rzewuska,Rozalia,Rzewuska,1
Mieczysław_Pszon,Mieczysław,Pszon,1
Ryszard_Nuszkiewicz,Ryszard,Nuszkiewicz,1
Karol_Szymaszk,Karol,Szymaszk,1
Jerzy_Iszkowski,Jerzy,Iszkowski,1
Wojciech_Bandrowski,Wojciech,Bandrowski,1
Edward_Jelink,Edward,Jelink,1
Krzysztof_Opaliński,Krzysztof,Opaliński,1
Czesław_Rybiński,Czesław Ludwik,Rybiński,1
Zygmunt_Trószyński,Zygmunt,Trószyński,1
Księcia_Jerzego II Piast,Księcia,Jerzego II Piast,1
Gustaw_Łysik,Gustaw,Łysik,1
Bernard_Ligendzy,Bernard,Ligendzy,1
Jakub_Sobieski,Jakub,Sobieski,1
Albin_Jakiel,Albin,Jakiel,1
Henryk_Pogorzelski,Henryk,Pogorzelski,1
Wacław_Szwejkowski,Wacław,Szwejkowski,1
Zofia_Dobrowolska,Zofia,Dobrowolska,1
Ignacy_Ledóchowski,Ignacy,Ledóchowski,1
Isaaca_Singer,Isaaca Bashevisa,Singer,1
Kazimierz_Dobrowolski,Kazimierz,Dobrowolski,1
Kasztelana_Jeżewski,Kasztelana,Jeżewski,1
Tomasz_Orłowski,Tomasz,Orłowski,1
Ludwik_Szajdy,Ludwik,Szajdy,1
Stanisław_Drzymała,Stanisław,Drzymała,1
III_Tysiącleci,III,Tysiącleci,1
Stefan_Popis,Stefan,Popis,1
Zenon_Stefaniuk,Zenon,Stefaniuk,1
Aleksandra_Ogińska,Aleksandra,Ogińska,1
Jan_Głębocki,Jan,Głębocki,1
Zofia_Makowiecka,Zofia,Makowiecka,1
Braci_Miszewskich,Braci,Miszewskich,1
Czesław_Sobolewski,Czesław,Sobolewski,1
Maria_Garszwo,Maria,Garszwo,1
Ludwik_Górski,Ludwik,Górski,1
Księcia_Ogiński,Księcia Michał Kleofas,Ogiński,1
Ludwik_Staniszewski,Ludwik,Staniszewski,1
Henryk_Syska,Henryk,Syska,1
Tomasz_Turski,Tomasz,Turski,1
Andrzej_Denisiewicz,Andrzej,Denisiewicz,1
Józef_Niewiarowski,Józef,Niewiarowski,1
Faustyn_Piasek,Faustyn,Piasek,1
Jan_Jakubowski,Jan Zygmunt,Jakubowski,1
Stefan_Zawidzki,Stefan,Zawidzki,1
Witold_Zglenicki,Witold,Zglenicki,1
Tadeusz_Garlej,Tadeusz,Garlej,1
Edmund_Bakalarz,Edmund,Bakalarz,1
Stanisław_Bełżecki,Stanisław,Bełżecki,1
Samuel_Benet,Samuel,Benet,1
Halina_Hermanowicz,Halina,Hermanowicz,1
Edward_Krzywicki,Edward,Krzywicki,1
Janina_Miazgowskich,Janina i Aniela,Miazgowskich,1
XV_Poprzeczn,XV,Poprzeczn,1
Jerzy_Lubomirski,Jerzy Sebastian,Lubomirski,1
Stefania_Kamińska,Stefania,Kamińska,1
Henryk_Ossowski,Henryk,Ossowski,1
Kazimierz_Bein,Kazimierz,Bein,1
Stefan_Fundowicz,Stefan,Fundowicz,1
Aleksy_Grobicki,Aleksy,Grobicki,1
Kazimierz_Mroz,Kazimierz,Mroz,1
Florentyna_Jakubczak,Florentyna,Jakubczak,1
Leon_Kudły,Leon,Kudły,1
Franciszek_Legacki,Franciszek,Legacki,1
Hanka_Czaka,Hanka,Czaka,1
Mikołaj_Gaszyński,Mikołaj,Gaszyński,1
Ignacy_Lasocki,Ignacy,Lasocki,1
Halina_Rutskich,Halina i Stefan,Rutskich,1
Eugeniusz_Płoski,Eugeniusz,Płoski,1
Anna_Jabłczyńska,Anna,Jabłczyńska,1
Michał_Ciechomski,Michał,Ciechomski,1
Józef_Gacki,Józef,Gacki,1
Walenty_Jastrzębski,Walenty,Jastrzębski,1
Kazimierz_Kelles-Krauz,Kazimierz,Kelles-Krauz,1
Michał_Modzelewski,Michał,Modzelewski,1
Jan_Pentz,Jan,Pentz,1
Stefania_Perzanowska,Stefania,Perzanowska,1
Teofil_Rewoliński,Teofil,Rewoliński,1
Jan_Trzebiński,Jan Kanty,Trzebiński,1
Teodor_Zieliński,Teodor,Zieliński,1
Alfons_Wicherk,Alfons,Wicherk,1
Tadeusz_Ofiary,Tadeusz,Ofiary,1
Dominik_Kozłowski,Dominik,Kozłowski,1
Maria_Gajl,Maria,Gajl,1
Bolesław_Egiejman,Bolesław,Egiejman,1
Michał_Mosiołk,Michał,Mosiołk,1
Piotr_Sznajdr,Piotr,Sznajdr,1
Małgorzata_Maciągowej,Małgorzata,Maciągowej,1
Czesław_Wycech,Czesław,Wycech,1
Stanisław_Zbrowski,Stanisław,Zbrowski,1
Witold_Hański,Witold,Hański,1
Jadwiga_Oleszczuk-Ożarska,Jadwiga,Oleszczuk-Ożarska,1
Stefan_Witkowski,Stefan,Witkowski,1
Jerzy_Radomski,Jerzy,Radomski,1
Andrzej_Łukasik,Andrzej,Łukasik,1
Leopold_Pac-Pomarnacki,Leopold,Pac-Pomarnacki,1
Mieczysław_Asłanowicz,Mieczysław,Asłanowicz,1
Władysław_Mikos,Władysław,Mikos,1
Jan_Ożog,Jan Bolesław,Ożog,1
Władysław_Paciak,Władysław,Paciak,1
Stanisław_Werner,Stanisław,Werner,1
August_Wrześniowski,August,Wrześniowski,1
Feliks_Gawdzicki,Feliks,Gawdzicki,1
Kazimierz_Zalewski,Kazimierz,Zalewski,1
Szymon_Kossobudzki,Szymon,Kossobudzki,1
Józef_Borkowskich,Józef i Stanisław,Borkowskich,1
Czesław_Gołaszewski,Czesław,Gołaszewski,1
Karol_Hoppen,Karol,Hoppen,1
Konstanty_Luboński,Konstanty,Luboński,1
Władysław_Malawski,Władysław,Malawski,1
Karol_Potkański,Karol,Potkański,1
Jan_Łupiński,Jan,Łupiński,1
Rodziny_Sażyńskich,Rodziny,Sażyńskich,1
Barbara_Borzym,Barbara,Borzym,1
Antoni_Małachowski,Antoni,Małachowski,1
Wacław_Gałązka,Wacław,Gałązka,1
Stanisław_Zdanowski,Stanisław,Zdanowski,1
Felicja_Grunwaldowej,Felicja,Grunwaldowej,1
Józef_Mikulski,Józef,Mikulski,1
Jan_Radwański,Jan,Radwański,1
Ksawery_Taczanowski,Ksawery,Taczanowski,1
Alfredo_Wieczorek,Alfredo,Wieczorek,1
Leon_Surowski,Leon,Surowski,1
Antoni_Miszewski,Antoni,Miszewski,1
Marcin_Załuski,Marcin,Załuski,1
Braci_Briggsów,Braci,Briggsów,1
Sabina_Artych,Sabina,Artych,1
Jan_Blaton,Jan,Blaton,1
Wacław_Borowego,Wacław,Borowego,1
Juliusz_Kaden-Bandrowski,Juliusz,Kaden-Bandrowski,1
Lajosa_Kossuth,Lajosa,Kossuth,1
Wacław_Kulesza,Wacław,Kulesza,1
Tadeusz_Armijak,Tadeusz,Armijak,1
Aleksander_Niedbalski,Aleksander,Niedbalski,1
Antoni_Bałdygi,Antoni,Bałdygi,1
Maria_Świderskich,Maria i Józef,Świderskich,1
Stefan_Nasfeter,Stefan,Nasfeter,1
Maksymilian_Małachowski,Maksymilian,Małachowski,1
Zofia_Kukier,Zofia,Kukier,1
Ottokara_Brzoza-Brzeziny,Ottokara,Brzoza-Brzeziny,1
Katarzyna_Giedroyć,Katarzyna,Giedroyć,1
Władysław_Walczewski,Władysław,Walczewski,1
Czesław_Skupiewski,Czesław,Skupiewski,1
Zygmunt_Abramski,Zygmunt,Abramski,1
Zygmunt_Feliński,Zygmunt,Feliński,1
Gustaw_Dreszer,Gustaw,Dreszer,1
Ludwik_Wiśniewski,Ludwik,Wiśniewski,1
Jagienka_Zychówny,Jagienka,Zychówny,1
Stefan_Kmieciński,Stefan,Kmieciński,1
Wacław_Wierzby-Odrowąż,Wacław,Wierzby-Odrowąż,1
Józef_Kostrzewa,Józef,Kostrzewa,1
Anusia_Krasieńska,Anusia,Krasieńska,1
Basia_Jeziorkowska,Basia,Jeziorkowska,1
Antoni_Grzelak,Antoni,Grzelak,1
Mikołaj_Zawisza,Mikołaj,Zawisza,1
Samuel_Goldflam,Samuel,Goldflam,1
Księcia_Lubomirski,Księcia Edward,Lubomirski,1
Jan_Jędrzejewicz,Jan W.,Jędrzejewicz,1
Roman_Wnorowski,Roman,Wnorowski,1
Wacław_Ciosk,Wacław,Ciosk,1
Bronisław_Zaleski,Bronisław,Zaleski,1
Stanisław_Zając,Stanisław,Zając,1
Sergiusz_Prokofiew,Sergiusz,Prokofiew,1
Józef_Balwirczak,Józef,Balwirczak,1
Wojciech_Czerwiński,Wojciech,Czerwiński,1
Marcin_Helwig,Marcin,Helwig,1
Jerzy_Górecki,Jerzy,Górecki,1
Roman_Szczawiński,Roman,Szczawiński,1
Adolf_Tochterman,Adolf,Tochterman,1
Aleksander_Tybl,Aleksander,Tybl,1
Julian_Aleksandrowicz,Julian,Aleksandrowicz,1
Konrad_Vieth,Konrad,Vieth,1
Zygmunt_Wilczyński,Zygmunt,Wilczyński,1
Józef_Grodzicki,Józef,Grodzicki,1
Irena_Maciejewska,Irena,Maciejewska,1
Jan_Adamowicz,Jan,Adamowicz,1
Feliks_Tarczyński,Feliks,Tarczyński,1
Jan_Kielak,Jan,Kielak,1
Teofil_Bogucki,Teofil,Bogucki,1
Jan_Keller,Jan,Keller,1
Amanda_Droni,Amanda,Droni,1
Mikołaj_Goltberg,Mikołaj,Goltberg,1
Isaak_Dunajewski,Isaak,Dunajewski,1
Otton_Steier,Otton,Steier,1
Bernard_Mikusz,Bernard,Mikusz,1
Filip_Pieli,Filip,Pieli,1
Adam_Benisz,Adam,Benisz,1
Franciszek_Krzyszowc,Franciszek,Krzyszowc,1
Stanisław_Wangrat,Stanisław,Wangrat,1
Alojzy_Żagan,Alojzy,Żagan,1
Henryk_Burkiewicz,Henryk,Burkiewicz,1
Piotr_Dobrowolski,Piotr,Dobrowolski,1
Edward_Janton,Edward,Janton,1
Stanisław_Maziarski,Stanisław,Maziarski,1
Bolesław_Zwoliński,Bolesław,Zwoliński,1
Zacheusz_Pawlak,Zacheusz,Pawlak,1
Józef_Formiński,Józef,Formiński,1
Bronisław_Nowaci,Bronisław,Nowaci,1
Bronisław_Krakówka,Bronisław,Krakówka,1
Stanisław_Rutkowski,Stanisław,Rutkowski,1
Bernard_Bucholc,Bernard,Bucholc,1
Eugeniusz_Pankiewicz,Eugeniusz,Pankiewicz,1
Roman_Popiołk,Roman,Popiołk,1
Eugeniusz_Szwankowski,Eugeniusz,Szwankowski,1
Leon_Berenson,Leon,Berenson,1
Władysław_Orłowski,Władysław,Orłowski,1
Mieczysław_Piotrowski,Mieczysław,Piotrowski,1
Czesław_Dylewicz,Czesław,Dylewicz,1
Feliks_Hłasko,Feliks,Hłasko,1
Henryk_Gut,Henryk,Gut,1
Stanisław_Szober,Stanisław,Szober,1
Antoni_Winter,Antoni,Winter,1
Maria_Żyburowej,Maria,Żyburowej,1
Władysław_Kamiński,Władysław,Kamiński,1
Jamesa_Joyce',Jamesa,Joyce',1
Helena_Ryszkowska,Helena,Ryszkowska,1
Adolf_Ganiewski,Adolf,Ganiewski,1
Stanisław_Jagmin,Stanisław,Jagmin,1
Paavo_Nurmi,Paavo,Nurmi,1
Wiktoria_Kawecka,Wiktoria,Kawecka,1
Carlo_Goldoni,Carlo,Goldoni,1
Antoni_Magier,Antoni,Magier,1
Marcin_Kątski,Marcin,Kątski,1
Pola_Negri,Pola,Negri,1
Zygmunt_Stojowski,Zygmunt,Stojowski,1
Antoni_Fontany,Antoni,Fontany,1
Kazimierz_Wóycicki,Kazimierz,Wóycicki,1
Maria_Gonzagi,Maria Ludwika,Gonzagi,1
Kazimierz_Piwarski,Kazimierz,Piwarski,1
Stefania_Mazurek,Stefania,Mazurek,1
Stanisław_Cegłowski,Stanisław,Cegłowski,1
Oswalda_Mateja,Oswalda,Mateja,1
Józef_Procner,Józef,Procner,1
Henryk_Garbarski,Henryk,Garbarski,1
Jan_Kosim,Jan,Kosim,1
Jerzy_Niesiołowski,Jerzy,Niesiołowski,1
Barbara_Sadowska,Barbara,Sadowska,1
Tadeusz_Hołówka,Tadeusz,Hołówka,1
Ludwik_Narbutt,Ludwik,Narbutt,1
Feliks_Pancer,Feliks,Pancer,1
Roman_Maciejewski,Roman,Maciejewski,1
Franciszek_Poliwody,Franciszek,Poliwody,1
Braci_Tułodzieckich,Braci,Tułodzieckich,1
Brata_Pawłowicz,Brata Cherubina,Pawłowicz,1
Wojciech_Świętosławski,Wojciech,Świętosławski,1
Roman_Palester,Roman,Palester,1
Wacław_Kurowski,Wacław,Kurowski,1
Mikołaj_Szydłowiecki,Mikołaj,Szydłowiecki,1
Józef_Czaplak,Józef,Czaplak,1
Teodor_Glensk,Teodor,Glensk,1
Stanisław_Bronicz,Stanisław,Bronicz,1
XVI_Poprzeczn,XVI,Poprzeczn,1
Czesław_Skibiński,Czesław,Skibiński,1
H._Raabego,H. B.,Raabego,1
Władysław_Szymczak,Władysław,Szymczak,1
Stanisław_Maciąg,Stanisław,Maciąg,1
Stanisław_Kot,Stanisław,Kot,1
Paweł_Sapieha,Paweł J.,Sapieha,1
Alojzy_Brühl,Alojzy Fryderyk,Brühl,1
Aleksander_Wejnert,Aleksander,Wejnert,1
Julian_Kulski,Julian,Kulski,1
Antoni_Uniechowski,Antoni,Uniechowski,1
Władysław_Okiński,Władysław,Okiński,1
Włodzimierz_Kołos,Włodzimierz,Kołos,1
Królowej_Aldony,Królowej,Aldony,1
Bolesław_Mazowiecki,Bolesław,Mazowiecki,1
Kazimierz_Lisiecki,Kazimierz,Lisiecki,1
Wacław_Moczydłowski,Wacław,Moczydłowski,1
Henryk_Kotoński,Henryk,Kotoński,1
Zygmunt_Słomiński,Zygmunt,Słomiński,1
Władysław_Bieńczak,Władysław,Bieńczak,1
Czesław_Przybylski,Czesław,Przybylski,1
"Kazimierz_Sotta ""Sokoła""",Kazimierz,"Sotta ""Sokoła""",1
Leonardo_Buczkowski,Leonardo,Buczkowski,1
II_Rejonu AK,II,Rejonu AK,1
Zygmunt_Markert,Zygmunt,Markert,1
Władysław_Hass,Władysław,Hass,1
Wojciech_Jastrzębowski,Wojciech Bogumił,Jastrzębowski,1
Władysław_Jachowski,Władysław,Jachowski,1
Kazimierz_Skibniewski,Kazimierz,Skibniewski,1
Franciszek_Groër,Franciszek,Groër,1
Braci_Wagów,Braci,Wagów,1
Stanisław_Pietkiewicz,Stanisław,Pietkiewicz,1
Księcia_Jeremi,Księcia,Jeremi,1
Jan_Skrzynecki,Jan Zygmunt,Skrzynecki,1
Piotr_Faliński,Piotr,Faliński,1
Jakub_Mortkowicz,Jakub,Mortkowicz,1
Indiry_Gandhi,Indiry,Gandhi,1
Ludwik_Paszkiewicz,Ludwik,Paszkiewicz,1
"Bronisław_Pietraszewicza ""Lota""",Bronisław,"Pietraszewicza ""Lota""",1
Mieczysław_Frenkiel,Mieczysław,Frenkiel,1
Jan_Miklaszewski,Jan,Miklaszewski,1
"Marian_Sengera ""Cichego""",Marian,"Sengera ""Cichego""",1
Pála_Teleki,Pála,Teleki,1
Aleksander_Bardini,Aleksander,Bardini,1
Zygmunt_Sokołowski,Zygmunt,Sokołowski,1
Marian_Kenig,Marian,Kenig,1
Stefan_Dembego,Stefan,Dembego,1
Jan_Rosół,Jan,Rosół,1
Jan_Zaorski,Jan,Zaorski,1
Jerzy_Zaruby,Jerzy,Zaruby,1
Jan_Żabiński,Jan,Żabiński,1
Witold_Zawadowski,Witold,Zawadowski,1
Wilhelm_Roentgen,Wilhelm Konrad,Roentgen,1
Franciszek_Łukaszczyk,Franciszek,Łukaszczyk,1
Napoleon_Bonaparte,Napoleon,Bonaparte,1
III_Poprzeczn,III,Poprzeczn,1
Zdzisław_Sadowski,Zdzisław,Sadowski,1
Jan_Gawiński,Jan,Gawiński,1
Łukasz_Gołębiowski,Łukasz,Gołębiowski,1
Teofil_Jaśkiewicz,Teofil,Jaśkiewicz,1
Włodzimierz_Skalmowski,Włodzimierz,Skalmowski,1
Bolesław_Kośnego,Bolesław,Kośnego,1
Piotr_Poliwody,Piotr,Poliwody,1
Alojzy_Szymańc,Alojzy,Szymańc,1
Hugo_Jendrzejczyk,Hugo,Jendrzejczyk,1
Paweł_Gwoździ,Paweł,Gwoździ,1
Wojciech_Michałk,Wojciech,Michałk,1
Franciszek_Dragon,Franciszek,Dragon,1
Marian_Sobczak,Marian,Sobczak,1
Piotr_Gołąb,Piotr,Gołąb,1
Maksymilian_Broll,Maksymilian,Broll,1
Karol_Levittoux,Karol,Levittoux,1
Franciszek_Rymkiewicz,Franciszek,Rymkiewicz,1
Jan_Trzaskomy,Jan,Trzaskomy,1
Eugeniusz_Chyliński,Eugeniusz,Chyliński,1
Włodzimierz_Charżewski,Włodzimierz,Charżewski,1
Jan_Piliński,Jan,Piliński,1
Ludwik_Mieczkowski,Ludwik,Mieczkowski,1
Kazimierz_Warchalski,Kazimierz,Warchalski,1
Stanisław_Marszał,Stanisław,Marszał,1
Ewa_Nowowiejska,Ewa,Nowowiejska,1
Piotr_Sasin,Piotr,Sasin,1
Maksymilian_Senft,Maksymilian,Senft,1
Jerzy_Wesołowski,Jerzy,Wesołowski,1
Marian_Krawczyk,Marian,Krawczyk,1
Dezydery_Chłapowski,Dezydery Adam,Chłapowski,1
Zygmunt_Pawlaczyk,Zygmunt,Pawlaczyk,1
Mieczysław_Szczuka,Mieczysław,Szczuka,1
Karol_Borsuk,Karol,Borsuk,1
Benedykt_Hertz,Benedykt,Hertz,1
Zofia_Solarzowej,Zofia,Solarzowej,1
Antoni_Wołowski,Antoni,Wołowski,1
Henryk_Drzewiecki,Henryk,Drzewiecki,1
Ireneusz_Składanowski,Ireneusz,Składanowski,1
Aleksandra_Urbaniak,Aleksandra,Urbaniak,1
Tadeusz_Struś,Tadeusz,Struś,1
Kazimierz_Skarżyński,Kazimierz,Skarżyński,1
Matki_Jaroszewska,Matki Wincenta,Jaroszewska,1
Mieczysław_Kwieciński,Mieczysław,Kwieciński,1
Królowej_Krystyny,Królowej,Krystyny,1
Edward_Pajkert,Edward,Pajkert,1
Wacław_Siedlecki,Wacław,Siedlecki,1
Wiesław_Kazanecki,Wiesław,Kazanecki,1
Stefan_Gołębiowski,Stefan,Gołębiowski,1
Zyndrama_Kościałkowski,Zyndrama,Kościałkowski,1
Alfons_Karnego,Alfons,Karnego,1
Adam_Leszycki,Adam,Leszycki,1
Sióstr_Biendarzewskich,Sióstr,Biendarzewskich,1
Lucjan_Bajkowski,Lucjan,Bajkowski,1
Bolesław_Jagiełłowicz,Bolesław,Jagiełłowicz,1
Stanisław_Lec,Stanisław,Lec,1
St._Rowecki,St. Grota,Rowecki,1
Józef_Zamoyski,Józef,Zamoyski,1
Wł._Reymont,Wł. St.,Reymont,1
Franciszek_Zawadzki,Franciszek,Zawadzki,1
Andrzej_Reptowski,Andrzej,Reptowski,1
Józef_Rychlik,Józef,Rychlik,1
Kolumby_Potkańska,Kolumby,Potkańska,1
Ludwik_Fabiani,Ludwik,Fabiani,1
Michał_Protasewicz,Michał,Protasewicz,1
Salvadora_Dali,Salvadora,Dali,1
Michał_Andriolli,Michał,Andriolli,1
Hipolit_Cybulski,Hipolit,Cybulski,1
Bronisław_Lachowicz,Bronisław,Lachowicz,1
Władysław_Wroński,Władysław,Wroński,1
Stanisław_Sworowski,Stanisław,Sworowski,1
Jan_Krzewniak,Jan,Krzewniak,1
Jakub_Winczakiewicz,Jakub,Winczakiewicz,1
Władysław_Miziołk,Władysław,Miziołk,1
Aleksander_Olszewski,Aleksander,Olszewski,1
Karol_Karski,Karol,Karski,1
Krystyn_Gozdawa,Krystyn,Gozdawa,1
Czesław_Wójcik,Czesław,Wójcik,1
Ludwik_Bogusławski,Ludwik,Bogusławski,1
Wojciech_Dłużniewski,Wojciech,Dłużniewski,1
Tomasz_Gocłowski,Tomasz,Gocłowski,1
Dionizy_Maliszewski,Dionizy,Maliszewski,1
Ignacy_Skowroński,Ignacy Jerzy,Skowroński,1
Leon_Ptasiński,Leon,Ptasiński,1
Józef_Krzyczkowski,"Józef ""Szymona""",Krzyczkowski,1
Władysław_Bursztyn,Władysław,Bursztyn,1
Jan_Węcławiak,Jan,Węcławiak,1
Lecha_Abramowicz,Lecha,Abramowicz,1
Antoni_Dałk,Antoni,Dałk,1
Michał_Grendys,Michał,Grendys,1
Feliks_Falski,Feliks,Falski,1
Maria_Merkert,Maria,Merkert,1
Wanda_Pawlik,Wanda,Pawlik,1
Wojciech_Borzobohatego,Wojciech,Borzobohatego,1
Francisa_Akins,Francisa,Akins,1
Andrzej_Brzuzy,Andrzej,Brzuzy,1
Rudolf_Menerka,Rudolf,Menerka,1
Jan_Granicki,Jan,Granicki,1
Jan_Kroczka,Jan,Kroczka,1
Jakub_Forysiewicz,Jakub,Forysiewicz,1
Kazimierz_Nitka,Kazimierz,Nitka,1
Józef_Przyłuski,Józef,Przyłuski,1
Zygmunt_Pater,Zygmunt,Pater,1
Wincenty_Majewski,Wincenty,Majewski,1
Stanisław_Viscardi,Stanisław,Viscardi,1
Paweł_Sapecki,Paweł,Sapecki,1
Michał_Pilipc,Michał,Pilipc,1
Krzysztof_Głowa,Krzysztof,Głowa,1
Księżnej_Lubomirska,Księżnej Urszula,Lubomirska,1
Andrzej_Dańczak,Andrzej Bolesław,Dańczak,1
