person,personLabel,occupationLabel
http://www.wikidata.org/entity/Q40332291,Tadeusz Ocioszyński,ekonomista
http://www.wikidata.org/entity/Q40332327,Józef Ksawery Grodecki,
http://www.wikidata.org/entity/Q83502452,Stefan Niewitecki,pilot
http://www.wikidata.org/entity/Q85132054,Mieczysław Sulikowski,
http://www.wikidata.org/entity/Q85530042,Antoni Nowakowski,
http://www.wikidata.org/entity/Q85862622,Jan Piński,bokser
http://www.wikidata.org/entity/Q85867806,Roman Murawski,bokser
http://www.wikidata.org/entity/Q45970,Czesław Miłosz,pisarz
http://www.wikidata.org/entity/Q45970,Czesław Miłosz,poeta
http://www.wikidata.org/entity/Q45970,Czesław Miłosz,dyplomata
http://www.wikidata.org/entity/Q45970,Czesław Miłosz,tłumacz
http://www.wikidata.org/entity/Q45970,Czesław Miłosz,pedagog
http://www.wikidata.org/entity/Q45970,Czesław Miłosz,nauczyciel akademicki
http://www.wikidata.org/entity/Q45970,Czesław Miłosz,eseista
http://www.wikidata.org/entity/Q254524,Józef Ignacy Kraszewski,pisarz
http://www.wikidata.org/entity/Q254524,Józef Ignacy Kraszewski,poeta
http://www.wikidata.org/entity/Q254524,Józef Ignacy Kraszewski,historyk
http://www.wikidata.org/entity/Q254524,Józef Ignacy Kraszewski,dramaturg
http://www.wikidata.org/entity/Q254524,Józef Ignacy Kraszewski,tłumacz
http://www.wikidata.org/entity/Q254524,Józef Ignacy Kraszewski,dziennikarz
http://www.wikidata.org/entity/Q943007,Tadeusz Banachiewicz,astronom
http://www.wikidata.org/entity/Q943007,Tadeusz Banachiewicz,profesor
http://www.wikidata.org/entity/Q943007,Tadeusz Banachiewicz,matematyk
http://www.wikidata.org/entity/Q943007,Tadeusz Banachiewicz,geodeta
http://www.wikidata.org/entity/Q11719040,Jan Sokołowski,malarz
http://www.wikidata.org/entity/Q11729375,Juliusz Zborowski,naukowiec
http://www.wikidata.org/entity/Q11730175,Józef Fedorowicz,
http://www.wikidata.org/entity/Q11731417,Józef Stolarczyk (ksiądz),sportowiec
http://www.wikidata.org/entity/Q11731971,Jędrzej Marusarz Jarząbek,sportowiec
http://www.wikidata.org/entity/Q11731979,Jędrzej Wala (starszy),sportowiec
http://www.wikidata.org/entity/Q11736155,Karol Kłosowski,malarz
http://www.wikidata.org/entity/Q11736155,Karol Kłosowski,rzeźbiarz
http://www.wikidata.org/entity/Q11736212,Karol Morawski,lekarz
http://www.wikidata.org/entity/Q11736212,Karol Morawski,ginekolog
http://www.wikidata.org/entity/Q11737811,Kazimierz Drewnowski,inżynier
http://www.wikidata.org/entity/Q11737811,Kazimierz Drewnowski,oficer
http://www.wikidata.org/entity/Q11742976,Konstanty Stecki (pisarz),pisarz
http://www.wikidata.org/entity/Q11763701,Ludwik Chałubiński,alpinista
http://www.wikidata.org/entity/Q11765621,Maciej Sieczka,sportowiec
http://www.wikidata.org/entity/Q11769228,Maria Witkiewiczowa,
http://www.wikidata.org/entity/Q11769688,Marian Sokołowski,botanik
http://www.wikidata.org/entity/Q11769688,Marian Sokołowski,podleśniczy
http://www.wikidata.org/entity/Q11778775,Michał Gwalbert Pawlikowski,poeta
http://www.wikidata.org/entity/Q11778878,Michał Kirkor (taternik),lekarz
http://www.wikidata.org/entity/Q14917961,Andrzej Czarniak,architekt
http://www.wikidata.org/entity/Q20028906,Tadeusz Gąsienica-Giewont,aktor filmowy
http://www.wikidata.org/entity/Q20640188,Tadeusz Malicki,malarz
http://www.wikidata.org/entity/Q21020211,Ryszard Drągowski,przewodnik turystyczny
http://www.wikidata.org/entity/Q21293735,Jerzy Hajdukiewicz,sportowiec
http://www.wikidata.org/entity/Q22344653,Jan Gwalbert Henryk Pawlikowski,poeta
http://www.wikidata.org/entity/Q29057206,Bronisława Kondratowicz,
http://www.wikidata.org/entity/Q29057207,Klara Jelska,
http://www.wikidata.org/entity/Q42677229,Anna Lewicka-Morawska,
http://www.wikidata.org/entity/Q48853613,Tadeusz Albin Kruszyński,
http://www.wikidata.org/entity/Q48864231,Krystyna Gorazdowska,fotograf
http://www.wikidata.org/entity/Q55392690,Czesław Staciwa,socjolog
http://www.wikidata.org/entity/Q56368814,Tomasz Marek Leoniuk,dyplomata
http://www.wikidata.org/entity/Q56368814,Tomasz Marek Leoniuk,historyk
http://www.wikidata.org/entity/Q57264553,Dionizy Bek,dziennikarz
http://www.wikidata.org/entity/Q57264737,Wacław Geiger,kompozytor
http://www.wikidata.org/entity/Q61054584,Urszula Soczyńska,geograf
http://www.wikidata.org/entity/Q61944498,Stanisław Trzeszczkowski,malarz
http://www.wikidata.org/entity/Q61944498,Stanisław Trzeszczkowski,projektant
http://www.wikidata.org/entity/Q70037,Karl Adolf Lorenz,kompozytor
http://www.wikidata.org/entity/Q70037,Karl Adolf Lorenz,dyrygent
http://www.wikidata.org/entity/Q70037,Karl Adolf Lorenz,nauczyciel muzyki
http://www.wikidata.org/entity/Q100935,Friedrich Ackermann,polityk
http://www.wikidata.org/entity/Q100935,Friedrich Ackermann,prawnik
http://www.wikidata.org/entity/Q69221,Karol Scheibler,fabrykant
http://www.wikidata.org/entity/Q137125,Jan Petersilge,zecer
http://www.wikidata.org/entity/Q137125,Jan Petersilge,wydawca
http://www.wikidata.org/entity/Q460247,Leon Niemczyk,aktor
http://www.wikidata.org/entity/Q460247,Leon Niemczyk,aktor teatralny
http://www.wikidata.org/entity/Q460247,Leon Niemczyk,aktor telewizyjny
http://www.wikidata.org/entity/Q460247,Leon Niemczyk,aktor filmowy
http://www.wikidata.org/entity/Q520060,Ira Aldridge,aktor
http://www.wikidata.org/entity/Q520060,Ira Aldridge,dramaturg
http://www.wikidata.org/entity/Q520060,Ira Aldridge,aktor teatralny
http://www.wikidata.org/entity/Q520060,Ira Aldridge,reżyser teatralny
http://www.wikidata.org/entity/Q678060,Ija Lazari-Pawłowska,filozof
http://www.wikidata.org/entity/Q710566,Wojciech Frykowski,aktor
http://www.wikidata.org/entity/Q710566,Wojciech Frykowski,pisarz
http://www.wikidata.org/entity/Q710566,Wojciech Frykowski,autor
http://www.wikidata.org/entity/Q710566,Wojciech Frykowski,producent filmowy
http://www.wikidata.org/entity/Q743771,Franciszek Pfeiffer,oficer
http://www.wikidata.org/entity/Q1770497,Mieczysław Cieślar,teolog
http://www.wikidata.org/entity/Q1839604,Władysław Soporek,piłkarz
http://www.wikidata.org/entity/Q2392993,Hanna Bedryńska,aktor
http://www.wikidata.org/entity/Q2392993,Hanna Bedryńska,aktor filmowy
http://www.wikidata.org/entity/Q2471547,Władysław Strzemiński,malarz
http://www.wikidata.org/entity/Q2471547,Władysław Strzemiński,projektant
http://www.wikidata.org/entity/Q2484167,Władysław Król,piłkarz
http://www.wikidata.org/entity/Q2484167,Władysław Król,hokeista
http://www.wikidata.org/entity/Q3183481,Jadwiga Janus,rzeźbiarz
http://www.wikidata.org/entity/Q3271650,Joanna Agacka-Indecka,adwokat
http://www.wikidata.org/entity/Q3604992,Adam Jurgielewicz,prezbiter
http://www.wikidata.org/entity/Q3654322,Andrzej Nadolski,historyk
http://www.wikidata.org/entity/Q3654322,Andrzej Nadolski,archeolog
http://www.wikidata.org/entity/Q3654322,Andrzej Nadolski,antropolog
http://www.wikidata.org/entity/Q3739730,Józef Pisarski,bokser
http://www.wikidata.org/entity/Q3890372,Mirosław Szonert,aktor
http://www.wikidata.org/entity/Q3890372,Mirosław Szonert,aktor filmowy
http://www.wikidata.org/entity/Q573408,Czesław Centkiewicz,lekkoatleta
http://www.wikidata.org/entity/Q573408,Czesław Centkiewicz,odkrywca
http://www.wikidata.org/entity/Q578233,Ryszard Bakst,kompozytor
http://www.wikidata.org/entity/Q578233,Ryszard Bakst,pianista
http://www.wikidata.org/entity/Q579976,Stanisław Zarakowski,oficer
http://www.wikidata.org/entity/Q586493,Krzysztof Teodor Toeplitz,scenarzysta
http://www.wikidata.org/entity/Q586493,Krzysztof Teodor Toeplitz,dziennikarz
http://www.wikidata.org/entity/Q589699,Jan Rzepecki,oficer
http://www.wikidata.org/entity/Q589699,Jan Rzepecki,historyk
http://www.wikidata.org/entity/Q589731,Stanisław Skalski,pisarz
http://www.wikidata.org/entity/Q589731,Stanisław Skalski,oficer
http://www.wikidata.org/entity/Q589731,Stanisław Skalski,as myśliwski
http://www.wikidata.org/entity/Q598051,Antoni Teslar,malarz
http://www.wikidata.org/entity/Q600141,Sławomir Kulpowicz,pianista
http://www.wikidata.org/entity/Q609407,Aleksander Zelwerowicz,piosenkarz
http://www.wikidata.org/entity/Q609407,Aleksander Zelwerowicz,reżyser teatralny
http://www.wikidata.org/entity/Q609407,Aleksander Zelwerowicz,aktor filmowy
http://www.wikidata.org/entity/Q616262,Gustaw Paszkiewicz,oficer
http://www.wikidata.org/entity/Q629610,Franciszek Fiedler,historyk
http://www.wikidata.org/entity/Q633828,Stefan Mossor,oficer
http://www.wikidata.org/entity/Q637176,Stanisław Mazur,matematyk
http://www.wikidata.org/entity/Q664300,Jan Lenica,animator
http://www.wikidata.org/entity/Q664300,Jan Lenica,grafik
http://www.wikidata.org/entity/Q664300,Jan Lenica,plakacista
http://www.wikidata.org/entity/Q664300,Jan Lenica,malarz
http://www.wikidata.org/entity/Q664300,Jan Lenica,nauczyciel akademicki
http://www.wikidata.org/entity/Q664300,Jan Lenica,projektant znaczków pocztowych
http://www.wikidata.org/entity/Q664300,Jan Lenica,reżyser filmowy
http://www.wikidata.org/entity/Q664300,Jan Lenica,projektant
http://www.wikidata.org/entity/Q670227,Julian Pękala,kapłan
http://www.wikidata.org/entity/Q677367,Igor Newerly,scenarzysta
http://www.wikidata.org/entity/Q677367,Igor Newerly,pisarz
http://www.wikidata.org/entity/Q677367,Igor Newerly,dziennikarz
http://www.wikidata.org/entity/Q678052,Wojciech Siemion,aktor
http://www.wikidata.org/entity/Q678052,Wojciech Siemion,aktor teatralny
http://www.wikidata.org/entity/Q678052,Wojciech Siemion,aktor filmowy
http://www.wikidata.org/entity/Q680950,Konstanty Ildefons Gałczyński,pisarz
http://www.wikidata.org/entity/Q680950,Konstanty Ildefons Gałczyński,poeta
http://www.wikidata.org/entity/Q680950,Konstanty Ildefons Gałczyński,tłumacz
http://www.wikidata.org/entity/Q680950,Konstanty Ildefons Gałczyński,językoznawca
http://www.wikidata.org/entity/Q688937,Manfred Lachs,sędzia
http://www.wikidata.org/entity/Q688937,Manfred Lachs,dyplomata
http://www.wikidata.org/entity/Q688937,Manfred Lachs,nauczyciel akademicki
http://www.wikidata.org/entity/Q689612,August Emil Fieldorf,oficer
http://www.wikidata.org/entity/Q695722,Julian Marchlewski,polityk
http://www.wikidata.org/entity/Q695722,Julian Marchlewski,redaktor
http://www.wikidata.org/entity/Q698200,Stanisław Grzesiuk,pisarz
http://www.wikidata.org/entity/Q698200,Stanisław Grzesiuk,piosenkarz
http://www.wikidata.org/entity/Q698200,Stanisław Grzesiuk,autor
http://www.wikidata.org/entity/Q698200,Stanisław Grzesiuk,autor piosenek
http://www.wikidata.org/entity/Q698200,Stanisław Grzesiuk,biograf
http://www.wikidata.org/entity/Q698991,Jerzy Stefan Stawiński,scenarzysta
http://www.wikidata.org/entity/Q698991,Jerzy Stefan Stawiński,pisarz
http://www.wikidata.org/entity/Q698991,Jerzy Stefan Stawiński,reżyser filmowy
http://www.wikidata.org/entity/Q704516,Tadeusz Konwicki,scenarzysta
http://www.wikidata.org/entity/Q704516,Tadeusz Konwicki,dramaturg
http://www.wikidata.org/entity/Q704516,Tadeusz Konwicki,dziennikarz
http://www.wikidata.org/entity/Q704516,Tadeusz Konwicki,reżyser filmowy
http://www.wikidata.org/entity/Q704516,Tadeusz Konwicki,pisarz science-fiction
http://www.wikidata.org/entity/Q706178,Marian Spychalski,architekt
http://www.wikidata.org/entity/Q706178,Marian Spychalski,członek personelu wojskowego
http://www.wikidata.org/entity/Q706178,Marian Spychalski,polityk
http://www.wikidata.org/entity/Q707353,Józef Pińkowski,polityk
http://www.wikidata.org/entity/Q707353,Józef Pińkowski,ekonomista
http://www.wikidata.org/entity/Q710158,Tadeusz Łomnicki,scenarzysta
http://www.wikidata.org/entity/Q710158,Tadeusz Łomnicki,aktor teatralny
http://www.wikidata.org/entity/Q710158,Tadeusz Łomnicki,reżyser filmowy
http://www.wikidata.org/entity/Q710158,Tadeusz Łomnicki,reżyser teatralny
http://www.wikidata.org/entity/Q710158,Tadeusz Łomnicki,aktor filmowy
http://www.wikidata.org/entity/Q712459,Aleksander Zawadzki,członek personelu wojskowego
http://www.wikidata.org/entity/Q712459,Aleksander Zawadzki,polityk
http://www.wikidata.org/entity/Q712459,Aleksander Zawadzki,Q21468747
http://www.wikidata.org/entity/Q714811,Artur Sandauer,pisarz
http://www.wikidata.org/entity/Q714811,Artur Sandauer,tłumacz
http://www.wikidata.org/entity/Q714811,Artur Sandauer,autor
http://www.wikidata.org/entity/Q714811,Artur Sandauer,krytyk literacki
http://www.wikidata.org/entity/Q714839,Tadeusz Kotarbiński,nauczyciel akademicki
http://www.wikidata.org/entity/Q714839,Tadeusz Kotarbiński,filozof
http://www.wikidata.org/entity/Q715326,Ryszard Parulski,adwokat
http://www.wikidata.org/entity/Q715326,Ryszard Parulski,szermierz
http://www.wikidata.org/entity/Q720868,Wojciech Żukrowski,scenarzysta
http://www.wikidata.org/entity/Q720868,Wojciech Żukrowski,pisarz
http://www.wikidata.org/entity/Q720868,Wojciech Żukrowski,autor
http://www.wikidata.org/entity/Q720868,Wojciech Żukrowski,dziennikarz
http://www.wikidata.org/entity/Q720868,Wojciech Żukrowski,krytyk literacki
http://www.wikidata.org/entity/Q723331,Stanisław Mikulski,aktor
http://www.wikidata.org/entity/Q723331,Stanisław Mikulski,aktor teatralny
http://www.wikidata.org/entity/Q723331,Stanisław Mikulski,aktor telewizyjny
http://www.wikidata.org/entity/Q723331,Stanisław Mikulski,aktor filmowy
http://www.wikidata.org/entity/Q724428,Tadeusz Pluciński,aktor
http://www.wikidata.org/entity/Q724989,Stanisław Różewicz,scenarzysta
http://www.wikidata.org/entity/Q724989,Stanisław Różewicz,reżyser filmowy
http://www.wikidata.org/entity/Q724989,Stanisław Różewicz,reżyser teatralny
http://www.wikidata.org/entity/Q57155,Adolf Anderssen,kompozytor szachowy
http://www.wikidata.org/entity/Q57155,Adolf Anderssen,szachista
http://www.wikidata.org/entity/Q57155,Adolf Anderssen,autor literatury faktu
http://www.wikidata.org/entity/Q106686,Johannes Reinelt,pisarz
http://www.wikidata.org/entity/Q114887,Georg Bender,polityk
http://www.wikidata.org/entity/Q130415,Zdzisław Karczewski,aktor
http://www.wikidata.org/entity/Q130415,Zdzisław Karczewski,reżyser teatralny
http://www.wikidata.org/entity/Q7943052,Waldemar Michna,polityk
http://www.wikidata.org/entity/Q7943052,Waldemar Michna,ekonomista
http://www.wikidata.org/entity/Q7943055,Mieczysław Mietkowski,działacz związkowy
http://www.wikidata.org/entity/Q7943058,Ewa Mikina,historyk
http://www.wikidata.org/entity/Q7943062,Maria Milczarek,polityk
http://www.wikidata.org/entity/Q7943066,Waldemar Milewicz,dziennikarz
http://www.wikidata.org/entity/Q7943070,Jerzy Milewski,polityk
http://www.wikidata.org/entity/Q7943073,Kazimierz Milewski,
http://www.wikidata.org/entity/Q7943076,Tadeusz Milewski,oficer
http://www.wikidata.org/entity/Q7943079,Eugeniusz Milnikiel,
http://www.wikidata.org/entity/Q7943084,Wanda Miłaszewska,
http://www.wikidata.org/entity/Q7943087,Stanisław Miłaszewski,poeta
http://www.wikidata.org/entity/Q7943093,Julia Minc,dziennikarz
http://www.wikidata.org/entity/Q7943098,Marian Minor,polityk
http://www.wikidata.org/entity/Q7943101,Stefan Mirowski,
http://www.wikidata.org/entity/Q7943106,Jan Misiurewicz,
http://www.wikidata.org/entity/Q7943107,Zbigniew Mitzner,dziennikarz
http://www.wikidata.org/entity/Q7943110,Jerzy Młokosiewicz,polityk
http://www.wikidata.org/entity/Q7943114,Witold Modelski,
http://www.wikidata.org/entity/Q7943117,Edward Mokrzecki,
http://www.wikidata.org/entity/Q7943118,Eugeniusz Molczyk,polityk
http://www.wikidata.org/entity/Q7943124,Andrzej Molenda,oficer
http://www.wikidata.org/entity/Q7943129,Tadeusz Molenda,
http://www.wikidata.org/entity/Q7943135,Zofia Moraczewska,polityk
http://www.wikidata.org/entity/Q7943143,Antoni Morawiecki,
http://www.wikidata.org/entity/Q7943146,Magdalena Morawska,
http://www.wikidata.org/entity/Q7943150,Wojciech Morbitzer,
http://www.wikidata.org/entity/Q7943155,Antoni Morończyk,lekkoatleta
http://www.wikidata.org/entity/Q7943158,Zygmunt Moskwa,
http://www.wikidata.org/entity/Q7943166,Arnold Mostowicz,pisarz
http://www.wikidata.org/entity/Q7943166,Arnold Mostowicz,tłumacz
http://www.wikidata.org/entity/Q7943171,Lucjan Motyka,działacz związkowy
http://www.wikidata.org/entity/Q7943176,Jan Mroziński,aktor
http://www.wikidata.org/entity/Q7943177,Franciszek Mróz (generał),polityk
http://www.wikidata.org/entity/Q7943180,Tadeusz Müller,
http://www.wikidata.org/entity/Q7943183,Alicja Musiałowa,polityk
http://www.wikidata.org/entity/Q7943187,Aleksander Muszyński,
http://www.wikidata.org/entity/Q7943190,Włodzimierz Muś,
http://www.wikidata.org/entity/Q7943192,Jan Nagrabiecki,poeta
http://www.wikidata.org/entity/Q7943196,Zygmunt Najdowski,historyk
http://www.wikidata.org/entity/Q7943202,Zofia Nasierowska,fotografika
http://www.wikidata.org/entity/Q7943205,Marian Naszkowski,polityk
http://www.wikidata.org/entity/Q7943209,Ludwik Natkaniec,inżynier
http://www.wikidata.org/entity/Q7943209,Ludwik Natkaniec,pilot doświadczalny
http://www.wikidata.org/entity/Q7943211,Teodor Naumienko,
http://www.wikidata.org/entity/Q7943212,Tadeusz Nawrocki,polityk
http://www.wikidata.org/entity/Q7943214,Anna Nelken,
http://www.wikidata.org/entity/Q7943217,Jerzy Niedzielski,
http://www.wikidata.org/entity/Q7943218,Stella Niemierko,biochemik
http://www.wikidata.org/entity/Q7943223,Włodzimierz Niemierko,biochemik
http://www.wikidata.org/entity/Q7943228,Florian Nieuważny,językoznawca
http://www.wikidata.org/entity/Q7943233,Zdzisław Nikodem,piosenkarz
http://www.wikidata.org/entity/Q7943233,Zdzisław Nikodem,śpiewak operowy
http://www.wikidata.org/entity/Q7943237,Maksym Nikonorow,farmakolog
http://www.wikidata.org/entity/Q7943238,Stanisław Niwiński,aktor
http://www.wikidata.org/entity/Q7943240,Paweł Nowacki,inżynier
http://www.wikidata.org/entity/Q7943242,Roman Nowak,polityk
http://www.wikidata.org/entity/Q7943244,Zenon Nowak,polityk
http://www.wikidata.org/entity/Q7943244,Zenon Nowak,dyplomata
http://www.wikidata.org/entity/Q7943245,Radosław Nowakowski,oficer
http://www.wikidata.org/entity/Q7943248,Cezary Nowicki (generał),
http://www.wikidata.org/entity/Q7943250,Marian Nowicki,
http://www.wikidata.org/entity/Q7943253,Tadeusz Obara,lekarz
http://www.wikidata.org/entity/Q7943256,Mieczysław Obiedziński,
http://www.wikidata.org/entity/Q7943259,Tadeusz Obroniecki,
http://www.wikidata.org/entity/Q7943265,Zbigniew Ocepski,
http://www.wikidata.org/entity/Q7943269,Ludwik Ochocki,ekonomista
http://www.wikidata.org/entity/Q7943277,Wiesław Ociepka,polityk
http://www.wikidata.org/entity/Q7943281,Jerzy Ofierski,aktor
http://www.wikidata.org/entity/Q7943281,Jerzy Ofierski,dziennikarz
http://www.wikidata.org/entity/Q7943285,Przemysław Ogrodziński,dyplomata
http://www.wikidata.org/entity/Q7943289,Stanisław Okęcki,polityk
http://www.wikidata.org/entity/Q7943293,Konrad Okolski,
http://www.wikidata.org/entity/Q7943298,Zygmunt Okołów,inżynier
http://www.wikidata.org/entity/Q7943298,Zygmunt Okołów,oficer
http://www.wikidata.org/entity/Q7943302,Bruno Olbrycht,oficer
http://www.wikidata.org/entity/Q7943306,Marian Olechnowicz,malarz
http://www.wikidata.org/entity/Q7943310,Włodzimierz Oliwa,funkcjonariusz publiczny
http://www.wikidata.org/entity/Q7943314,Mieczysław Olkowski,
http://www.wikidata.org/entity/Q7943318,Jerzy Olszewski,
http://www.wikidata.org/entity/Q7943321,Józef Olszewski,polityk
http://www.wikidata.org/entity/Q7943322,Wojciech Omyła,
http://www.wikidata.org/entity/Q7943323,Aleksander Onoszko,oficer
http://www.wikidata.org/entity/Q7943323,Aleksander Onoszko,sportowiec
http://www.wikidata.org/entity/Q7943326,Edwarda Orłowska,polityk
http://www.wikidata.org/entity/Q7943329,Zygmunt Oskierko,dziennikarz
http://www.wikidata.org/entity/Q7943336,Jerzy Ossowski,socjolog
http://www.wikidata.org/entity/Q7943342,Olgierd Ostkiewicz-Rudnicki,
http://www.wikidata.org/entity/Q7943347,Juliusz Owidzki,
http://www.wikidata.org/entity/Q7943354,Jan Padlewski,dyplomata
http://www.wikidata.org/entity/Q7943356,Roman Padlewski,kompozytor
http://www.wikidata.org/entity/Q7943356,Roman Padlewski,dyrygent
http://www.wikidata.org/entity/Q7943356,Roman Padlewski,skrzypek
http://www.wikidata.org/entity/Q7943358,Józef Pajestka,ekonomista
http://www.wikidata.org/entity/Q7943362,Michał Pakosz,oficer
http://www.wikidata.org/entity/Q7943367,Stefan Pakuła,
http://www.wikidata.org/entity/Q7943369,Józef Paliwoda,
http://www.wikidata.org/entity/Q7943374,Bogdan Paprocki,piosenkarz
http://www.wikidata.org/entity/Q7943374,Bogdan Paprocki,śpiewak operowy
http://www.wikidata.org/entity/Q7943381,Marian Pasternak,oficer
http://www.wikidata.org/entity/Q4111214,Alfred Wiłkomirski,dyrygent
http://www.wikidata.org/entity/Q4111214,Alfred Wiłkomirski,skrzypek
http://www.wikidata.org/entity/Q4111214,Alfred Wiłkomirski,nauczyciel muzyki
http://www.wikidata.org/entity/Q4192236,Zygmunt Zintel,aktor
http://www.wikidata.org/entity/Q4192236,Zygmunt Zintel,aktor filmowy
http://www.wikidata.org/entity/Q4574180,Ludwik Geyer,fabrykant
http://www.wikidata.org/entity/Q4574188,Ludwik Grohman,biznesmen
http://www.wikidata.org/entity/Q4767134,Anna Kamieńska-Łapińska,rzeźbiarz
http://www.wikidata.org/entity/Q4937436,Bogdan Bronisław Goetzen,lekarz
http://www.wikidata.org/entity/Q4939229,Bolesław Banaś,szermierz
http://www.wikidata.org/entity/Q5441845,Feliks Żukowski,aktor
http://www.wikidata.org/entity/Q5441845,Feliks Żukowski,reżyser teatralny
http://www.wikidata.org/entity/Q5441845,Feliks Żukowski,aktor telewizyjny
http://www.wikidata.org/entity/Q5441845,Feliks Żukowski,aktor filmowy
http://www.wikidata.org/entity/Q5731018,Henryk Grohman,przedsiębiorca
http://www.wikidata.org/entity/Q5731018,Henryk Grohman,fabrykant
http://www.wikidata.org/entity/Q5731018,Henryk Grohman,kolekcjoner sztuki
http://www.wikidata.org/entity/Q5762886,Konrad Jażdżewski,archeolog
http://www.wikidata.org/entity/Q5762886,Konrad Jażdżewski,antropolog
http://www.wikidata.org/entity/Q6310215,Juliusz Kunitzer,biznesmen
http://www.wikidata.org/entity/Q6320660,Józef Skrobiński,malarz
http://www.wikidata.org/entity/Q6320660,Józef Skrobiński,reżyser filmowy
http://www.wikidata.org/entity/Q6761502,Maria Piotrowiczowa,bojownik ruchu oporu
http://www.wikidata.org/entity/Q7196950,Piotr Hertel,kompozytor
http://www.wikidata.org/entity/Q7385427,Ryszard Torzecki,historyk
http://www.wikidata.org/entity/Q7606240,Stefan Pogonowski,oficer
http://www.wikidata.org/entity/Q7818419,Tomasz Konarzewski,bokser
http://www.wikidata.org/entity/Q7975644,Wawrzyniec Cyl,piłkarz
http://www.wikidata.org/entity/Q8041242,Władysław Raczkowski,kompozytor
http://www.wikidata.org/entity/Q8041242,Władysław Raczkowski,dyrygent
http://www.wikidata.org/entity/Q9141009,Adolf Gloc,
http://www.wikidata.org/entity/Q9145386,Aleksander Ford (aktor),aktor
http://www.wikidata.org/entity/Q9145748,Aleksander Milker,dziennikarz
http://www.wikidata.org/entity/Q9145760,Aleksander Mogilnicki,sędzia
http://www.wikidata.org/entity/Q9145760,Aleksander Mogilnicki,adwokat
http://www.wikidata.org/entity/Q9145760,Aleksander Mogilnicki,poeta
http://www.wikidata.org/entity/Q9145796,Aleksander Napiórkowski,polityk
http://www.wikidata.org/entity/Q9145797,Aleksander Nalepiński,
http://www.wikidata.org/entity/Q9145994,Aleksander Siemiradzki,
http://www.wikidata.org/entity/Q9146623,Aleksandra Muszyńska,edukator
http://www.wikidata.org/entity/Q9147626,Alfred Biedermann,
http://www.wikidata.org/entity/Q9148203,Alicja Napiórkowska,nauczyciel
http://www.wikidata.org/entity/Q9148203,Alicja Napiórkowska,bibliotekarz
http://www.wikidata.org/entity/Q9153127,Andrzej Ostoja-Owsiany,polityk
http://www.wikidata.org/entity/Q9153127,Andrzej Ostoja-Owsiany,pisarz science-fiction
http://www.wikidata.org/entity/Q9154663,Aniela Bem-Mączewska,
http://www.wikidata.org/entity/Q9157184,Antoni Olbromski,sędzia
http://www.wikidata.org/entity/Q9176080,Bohdan Bejze,ksiądz katolicki
http://www.wikidata.org/entity/Q9176080,Bohdan Bejze,filozof
http://www.wikidata.org/entity/Q9179899,Bronisław Szwalm,edukator
http://www.wikidata.org/entity/Q9209813,Dominik Połoński,wiolonczelista
http://www.wikidata.org/entity/Q9251291,Edward Zajicek,nauczyciel
http://www.wikidata.org/entity/Q9251291,Edward Zajicek,producent filmowy
http://www.wikidata.org/entity/Q9255762,Eufemiusz Herman,lekarz
http://www.wikidata.org/entity/Q9256081,Eugeniusz Wilczkowski,psychiatra
http://www.wikidata.org/entity/Q9262552,Franciszek Kindermann,fabrykant
http://www.wikidata.org/entity/Q9267717,Geza Rozmus,malarz
http://www.wikidata.org/entity/Q9281914,Grzegorz Królikiewicz,scenarzysta
http://www.wikidata.org/entity/Q9281914,Grzegorz Królikiewicz,reżyser filmowy
http://www.wikidata.org/entity/Q9281914,Grzegorz Królikiewicz,montażysta filmowy
http://www.wikidata.org/entity/Q9285369,Halina Karnkowska,przewodnik turystyczny
http://www.wikidata.org/entity/Q9285419,Halina Minkisiewicz-Latecka,adwokat
http://www.wikidata.org/entity/Q9285462,Halina Szwalm,
http://www.wikidata.org/entity/Q9288735,Henryk Staszewski,aktor
http://www.wikidata.org/entity/Q9291497,Herman Ernest Güntzel,rzeźbiarz
http://www.wikidata.org/entity/Q9292219,Hilariusz Illinicz,przewodnik turystyczny
http://www.wikidata.org/entity/Q9310732,Robert Biedermann,fabrykant
http://www.wikidata.org/entity/Q9310821,Robert Grzywocz,piłkarz
http://www.wikidata.org/entity/Q9311020,Robert Nestler,architekt
http://www.wikidata.org/entity/Q9311052,Robert Rembieliński,farmaceuta
http://www.wikidata.org/entity/Q9335752,Seweryn Malinowski,
http://www.wikidata.org/entity/Q9341780,Stanisław Czernik,poeta
http://www.wikidata.org/entity/Q9341868,Stanisław Dębski,drukarz
http://www.wikidata.org/entity/Q9342038,Stanisław Haras,przewodnik turystyczny
http://www.wikidata.org/entity/Q9342394,Stanisław Książek (drukarz),drukarz
http://www.wikidata.org/entity/Q9342485,Stanisław Maciaszczyk,przewodnik turystyczny
http://www.wikidata.org/entity/Q9342526,Stanisław Marian Zajączkowski,historyk
http://www.wikidata.org/entity/Q9342526,Stanisław Marian Zajączkowski,mediewista
http://www.wikidata.org/entity/Q9343199,Stanisław Szuttenbach,edukator
http://www.wikidata.org/entity/Q9343235,Stanisław Tarnowski,
http://www.wikidata.org/entity/Q9343328,Stanisław Wierzbowski,
http://www.wikidata.org/entity/Q9343518,Stanisław Łukawski,polityk
http://www.wikidata.org/entity/Q9343522,Stanisław Łąpiński,dziennikarz
