page_title,page_length,incoming_links,interwiki_links,street_count,Score,
Werner_Heisenberg,9997,395,1,,216,
Jerzy_Duda-Gracz,14466,102,1,2,216,
Kazimierz_Władysław_Wóycicki,12670,85,2,,216,
Zenon_Kliszko,12151,87,2,,216,
Charles_Fourier,6752,129,2,,216,
Aleksandra_Piłsudska,14055,153,1,1,216,
Tomasz_Zygadło,9558,102,2,,216,
Gustaw_Lutkiewicz,31414,179,1,,216,
Marian_Wyrzykowski,9081,52,2,1,216,
Jan_Rzepecki,25406,102,1,1,216,
Jan_Michał_Rozwadowski,15993,71,2,,215,
Maksim_Gorki,16102,275,1,,215,
Leopold_Stanisław_Kronenberg,10889,91,2,,215,
Władysław_Łoziński,12820,105,1,2,215,
Michał_Bobrzyński,11817,166,1,1,215,
August_Emil_Fieldorf,36449,155,1,,215,
Julian_Nowak,9358,384,1,,215,
Bohdan_Stefanowski,8906,50,2,1,215,
Alina_Szapocznikow,18015,81,1,2,215,
Ryszard_Białous,16258,67,2,,215,
Zygmunt_Bohusz-Szyszko,24832,98,1,1,215,
John_Gould,10758,344,1,,215,
Marek_Perepeczko,9951,93,2,,215,
Czesław_Wycech,12594,154,1,1,215,
Mieczysław_Wilczek,13582,75,2,,215,
Wiaczesław_Mołotow,12862,302,1,,214,
Maria_Grzegorzewska,11306,54,1,5,214,
Zbigniew_Burzyński,16252,42,1,5,214,
Gustaw_Ehrenberg,5622,44,2,2,214,
Józef_Pankiewicz,9988,220,,15,214,
Paweł_Hertz,14562,69,2,,214,
Dow_Ber_Meisels,7154,42,3,,214,
Andrzej_Kotkowski,7846,104,2,,214,
John_Galsworthy,24996,186,1,,214,
Kazimierz_Barcikowski,11097,320,1,,214,
Harold_Pinter,10010,341,1,,214,
Czesław_Petelski,4386,152,2,,214,
Jan_Sztaudynger,16614,80,1,2,214,
Alfred_von_Tirpitz,6947,111,2,,214,
Stanisław_Bonifacy_Jundziłł,26355,45,2,,214,
Władysław_Krygowski,15759,124,1,1,214,
Feliks_Koneczny,46205,121,1,,214,
Jacek_Karpiński,18542,57,2,,214,
Edmund_Niziurski,19543,107,1,1,214,
Szymon_Bogumił_Zug,8061,99,2,,213,
Maciej_Kazimierz_Sarbiewski,44885,121,1,,213,
Ludmiła_Marjańska,7956,49,2,1,213,
Edmund_Wnuk-Lipiński,7384,104,2,,213,
Sarah_Bernhardt,9286,89,2,,213,
Piotr_Nurowski,13210,70,2,,213,
Jan_Lenica,16531,60,2,,213,
Stanisław_Wisłocki,13155,70,2,,213,
Aleksander_Sulkiewicz,10204,41,2,1,213,
Włodzimierz_Perzyński,14161,64,1,3,213,
Jan_Zachwatowicz,11737,145,1,1,213,
Szymon_Szurmiej,18336,55,2,,213,
Zbigniew_Bieńkowski,6419,55,2,1,213,
Józef_Andrzej_Gierowski,8577,355,1,,213,
Stefan_Pogonowski,9808,35,1,8,213,
August_Kowalczyk,13688,66,2,,213,
Robert_Brylewski,24407,175,1,,213,
Klement_Gottwald,5368,124,2,,213,
Antoni_Wiwulski,6740,137,1,2,213,
Kazimierz_Żorawski,4645,264,1,1,213,
Józef_Bohdan_Dziekoński,30538,38,2,,213,
Kazimierz_Mijal,15034,240,1,,213,
Janina_Paradowska,8374,91,2,,213,
Mieczysław_Jagielski,8949,339,1,,213,
Andrzej_Zawada,8223,92,2,,213,
Stanisław_Radkiewicz,18440,208,1,,213,
Andriej_Tarkowski,21944,185,1,,213,
Jerzy_Jarocki,14452,242,1,,212,
Stanisław_Broniewski,14092,122,1,1,212,
Jan_Zumbach,13616,64,2,,212,
Tadeusz_Korzon,10016,153,1,1,212,
Włodzimierz_Tetmajer,34349,150,,8,212,
Artur_Sandauer,9280,82,2,,212,
William_Taft,16657,216,1,,212,
Franciszek_Starowieyski,7960,117,1,2,212,
Franciszek_Niepokólczycki,17139,52,1,3,212,
Julia_Brystiger,21596,46,2,,212,
Roman_Zambrowski,21424,181,1,,212,
Edward_Dwurnik,8962,83,2,,212,
Molier,5378,454,1,,212,
Edward_Hartwig,15894,56,2,,212,
Bolesław_Piasecki,21799,177,1,,212,
Wiktor_Woroszylski,7550,91,2,,212,
Edward_Szymkowiak,8169,167,1,1,211,
Adam_Poniński_(1732–1798),11307,269,1,,211,
Wacław_Nałkowski,11213,53,1,4,211,
Adam_Schaff,11664,67,2,,211,
Władysław_Biegański,12146,50,1,4,211,
Elżbieta_Krzesińska,16113,210,1,,211,
Jean_Harlow,70133,78,1,,211,
Tadeusz_Vetulani,49146,49,1,1,211,
Jan_Marcin_Szancer,6667,97,2,,211,
Stanisław_Ossowski,7950,86,2,,211,
Krzysztof_Kąkolewski,9906,74,2,,211,
Kazimierz_Rudzki,6727,96,2,,211,
Bronisław_Pawlik,16731,203,1,,211,
Andrzej_Romocki,15162,55,2,,211,
Zygmunt_Modzelewski,13939,113,1,1,211,
Ludwika_Wawrzyńska,6313,19,2,4,211,
Paweł_Wieczorkiewicz,21437,170,1,,211,
Włodzimierz_Trzebiatowski,10721,89,1,2,211,
Walerian_Czuma,16867,198,1,,211,
Wojciech_Żukrowski,30387,133,1,,211,
Cezary_Chlebowski,45626,101,1,,211,
Wacław_Jędrzejewicz,23857,156,1,,211,
Karol_Olszewski,11365,98,,25,211,
Stefan_Bałuk,20226,44,2,,211,
Tadeusz_Nalepa,14523,212,1,,210,
Falco,14958,53,2,,210,
Antoni_Malczewski,9404,93,1,2,210,
Wiktor_Zin,17778,91,1,1,210,
Jurij_Andropow,12089,236,1,,210,
Ludwik_Kolankowski,15825,98,1,1,210,
Carole_Lombard,84470,63,1,,210,
Zenon_Nowak,9821,266,1,,210,
Zbigniew_Jaworowski,14623,52,2,,210,
Julian_Marchlewski,15952,192,1,,210,
Aleksander_Janowski,7176,40,1,7,210,
Rafał_Wojaczek,6037,91,1,3,210,
Andrzej_Niemojewski,22421,50,1,2,210,
Kazimierz_Krukowski,12302,58,2,,210,
Lucjan_Kydryński,5023,106,2,,210,
Jan_Kreczmar,6288,91,2,,210,
Zygmunt_Kaczkowski,15805,47,1,3,210,
Ireneusz_Iredyński,42437,98,1,,210,
Adam_Łopatka,10958,243,1,,210,
Krzysztof_Putra,9220,69,2,,209,
Maria_Czubaszek,39924,100,1,,209,
Adolf_Nowaczyński,17613,86,1,1,209,
Piotr_Kuncewicz,7386,79,2,,209,
Nestor_Machno,12279,219,1,,209,
Mariusz_Dmochowski,11718,112,1,1,209,
Michał_Siedlecki,12529,35,1,5,209,
Józef_Chałasiński,11106,77,1,2,209,
Władimir_Majakowski,17880,169,1,,209,
Adam_Grzymała-Siedlecki,16909,87,1,1,209,
Witold_Małcużyński,12460,166,,12,209,
Jan_Kobuszewski,26427,129,1,,209,
Tadeusz_Manteuffel,7435,150,1,1,209,
Stefania_Sempołowska,9055,70,,36,209,
Henryk_Bista,19149,154,1,,208,
Stanisław_Szenic,4239,139,1,2,208,
Wanda_Warska,10069,60,2,,208,
Aleksiej_Kosygin,25144,127,1,,208,
Janusz_Kochanowski,6669,78,2,,208,
Andrzej_Szczepkowski,9218,121,1,1,208,
Maciej_Aleksy_Dawidowski,47262,81,1,,208,
Antoni_Kępiński,13452,62,1,2,208,
Józef_Pius_Dziekoński,13159,190,1,,208,
Tadeusz_Kossakowski,18310,50,1,2,208,
Janusz_Minkiewicz,4093,40,3,,208,
Hector_Berlioz,10095,223,1,,208,
Bronisław_Piłsudski,20001,141,1,,208,
Marian_Zdziechowski,22217,65,1,1,207,
Stanisław_Mazur,8869,61,2,,207,
Roman_Ingarden,8549,121,1,1,207,
Edward_Dembowski,8687,89,,26,207,
Franciszek_Walicki,18397,72,1,1,207,
Józef_Grudzień,8115,123,1,1,207,
Antoni_Gorecki,16355,39,2,,207,
Karol_Popiel,10157,105,1,1,207,
Janusz_Szpotański,5735,39,2,1,207,
Józef_Łobodowski,11840,62,1,2,207,
Józef_Pińkowski,6003,296,1,,207,
Tomasz_Zaliwski,16365,151,1,,207,
Stanisław_Lentz,5606,61,1,4,207,
Andrzej_Zaucha,15445,156,1,,206,
Magik_(raper),37905,85,1,,206,
Danuta_Rinn,8307,117,1,1,206,
Henri_Poincaré,6823,268,1,,206,
Jan_Zawidzki,9703,105,1,1,206,
Lucyna_Winnicka,8681,58,2,,206,
Karol_Estreicher_(młodszy),23247,117,1,,206,
Bogusław_Sochnacki,21046,125,1,,206,
Jan_Bułhak,8440,76,1,2,206,
Tadeusz_Bielecki,8190,60,2,,206,
Artur_Międzyrzecki,17496,70,1,1,206,
Eryk_Lipiński,8379,59,2,,206,
Stefan_Flukowski,9287,27,2,1,206,
Janusz_Kurtyka,21872,121,1,,206,
Zofia_Mrozowska,7882,61,2,,206,
Marian_Zieliński,6810,131,1,1,206,
Oskar_Sosnowski,7991,78,1,2,206,
Ambroży_Grabowski,8454,75,1,2,206,
Jan_Młodożeniec,6260,71,2,,206,
Halina_Auderska,8794,56,2,,206,
Jan_Rządkowski,10375,50,2,,206,
Stanisław_Stojałowski,24026,102,,10,206,
Walery_Eljasz-Radzikowski,12685,171,1,,206,
Jan_Mulak,8608,110,1,1,206,
Jan_Kulczyk,31375,92,1,,206,
Leconte_de_Lisle,56259,62,1,,206,
Stefan_Bryła,26024,104,1,,206,
Eugène_Delacroix,9608,203,1,,206,
Roman_Pollak,13826,79,1,1,206,
Leon_Chwistek,12351,85,1,1,206,
Kornel_Filipowicz,11200,60,1,2,206,
Ryszard_Koncewicz,7047,248,1,,206,
Robert_E._Lee,12125,172,1,,205,
Karol_Estreicher_(starszy),13001,164,1,,205,
Dionizy_Smoleński,18748,127,1,,205,
François_Truffaut,5859,276,1,,205,
Michał_Choromański,7843,58,2,,205,
Feliks_Perl,11406,58,1,2,205,
Stanisław_Lenartowicz,7309,118,1,1,205,
Włodzimierz_Słobodnik,9993,49,2,,205,
Władysław_Stachurski,10821,182,1,,205,
Man_Ray,5107,76,2,,205,
Stefan_Bastyr,15134,47,1,2,205,
Franciszek_Mirecki,10700,59,1,2,205,
Andrzej_Żuławski,14400,146,1,,205,
Bohdan_Poręba,14833,143,1,,205,
Klemens_Bachleda,14325,146,1,,205,
Stanisław_Baczyński,10374,46,2,,205,
Edgar_Degas,6562,244,1,,205,
Ryszard_Torzecki,14716,142,1,,205,
Eva_Perón,5310,72,2,,205,
Tadeusz_Dobrowolski,14464,71,1,1,204,
Tadeusz_Baird,15697,135,1,,204,
Edward_Lipiński,8251,53,2,,204,
Samuel_Hahnemann,11578,42,2,,204,
Stanisław_Ulam,25809,96,1,,204,
Konrad_Rudnicki,12814,76,1,1,204,
Stefan_Swieżawski,11745,162,1,,204,
Bohdan_Pniewski,18088,121,1,,204,
Jadwiga_Piłsudska,20551,111,1,,204,
Roman_Feliński,6210,31,2,1,204,
Stanisław_Kierbedź,13019,49,1,2,204,
Witold_Woyda,6376,239,1,,204,
Antoni_Czubiński,15949,129,1,,204,
Krzysztof_Kozłowski,10742,168,1,,204,
Wojciech_Szczęsny_Kaczmarek,6068,63,2,,204,
Fryderyk_Skarbek,47762,61,1,,204,
Siergiej_Jesienin,25546,93,1,,204,
Charles_Baudelaire,6250,239,1,,204,
Jerzy_Wyrozumski,13721,141,1,,204,
Antoni_Pajdak,10891,54,1,2,204,
Adam_Bahdaj,8662,95,1,1,204,
Franciszek_Fiszer,5758,24,3,,204,
Marek_Nowakowski,18580,114,1,,204,
Julian_Stachiewicz,12973,72,1,1,204,
Anna_Achmatowa,23206,98,1,,204,
Stefania_Grodzieńska,6814,57,2,,204,
Ludwik_Starski,4804,72,2,,204,
Antanas_Merkys,6137,61,2,,204,
Iwan_Franko,19434,110,1,,204,
Ludwik_Nabielak,5450,36,1,6,204,
Leszek_Jezierski,6304,234,1,,204,
Marceli_Nowotko,20491,106,1,,204,
Andrzej_Urbański,11635,155,1,,204,
Wilhelm_Mach,10400,41,1,3,204,
Ryszard_Pietruski,14729,132,1,,203,
Telly_Savalas,13463,140,1,,203,
Tadeusz_Kuchar,14847,131,1,,203,
Tadeusz_Grabski,6111,237,1,,203,
Mira_Zimińska-Sygietyńska,14131,67,1,1,203,
Karol_Kuryluk,15631,126,1,,203,
Stanisław_Taczak,19194,61,,17,203,
Egon_Erwin_Kisch,53136,55,1,,203,
Janusz_Głuchowski,15360,63,1,1,203,
Stanisław_Piętak,6925,42,1,4,203,
John_F._Kennedy,34970,732,,,203,
Jacek_Woroniecki,33940,73,1,,203,
Ludwik_Jerzy_Kern,20338,103,1,,203,
Józef_Szajna,11711,149,1,,203,
Lech_Ordon,17845,112,1,,203,
Paweł_Wypych,8181,48,2,,203,
Stanisław_Różewicz,6880,211,1,,203,
Eugeniusz_Biskupski,37687,67,1,,203,
Witold_Adamek,8671,180,1,,203,
Jan_Dobraczyński,22714,94,1,,203,
Stanisław_Barcewicz,5943,57,1,3,203,
Camille_Saint-Saëns,7642,195,1,,203,
Jan_Żabiński,22249,47,1,1,203,
Edward_Żentara,20282,101,1,,203,
Hieronim_Feicht,13727,43,1,2,203,
Wiktor_Osiatyński,16677,114,1,,203,
Herbert_Spencer,10205,158,1,,202,
Halina_Skibniewska,14443,125,1,,202,
Zofia_Czerwińska,18705,105,1,,202,
Wojciech_Rubinowicz,12017,70,1,1,202,
Edmund_Zientara,5864,228,1,,202,
Bolesław_Roja,13855,128,1,,202,
Jan_Styka,5279,102,,23,202,
Janusz_Kondratowicz,13141,132,1,,202,
Bedřich_Smetana,14213,125,1,,202,
Jan_Palach,6187,72,1,2,202,
Guillaume_Apollinaire,11173,146,1,,202,
Julian_Ejsmond,7440,31,1,5,202,
Franciszek_Wład,14306,30,1,3,202,
Marek_Jackowski,10906,147,1,,202,
Roza_Tamarkina,16772,110,1,,202,
Roman_Bratny,15285,117,1,,202,
Witold_Henryk_Paryski,4984,2508,,,202,
Wilhelm_Wien,3435,318,1,,202,
Maciej_Sieniatycki,5117,242,1,,202,
Czesław_Janczarski,7370,37,1,4,202,
Antoni_Marianowicz,6336,53,2,,202,
Stanisław_Jerzy_Komorowski,10667,37,2,,202,
Teodor_Kocerka,5018,120,1,1,202,
Max_Reger,4046,71,2,,202,
Hanna_Januszewska,6154,51,1,3,201,
Karol_Borsuk,10854,70,1,1,201,
Anna_Przybylska,18817,97,1,,201,
Stanisław_Patek,19620,94,1,,201,
Jadwiga_Kaczyńska,16557,52,1,1,201,
Michaił_Botwinnik,11377,135,1,,201,
Stefan_Kuryłowicz,13163,122,1,,201,
Edmund_Piątkowski,6947,187,1,,201,
Jerzy_Zagórski,4692,62,2,,201,
Bohdan_Winiarski,12981,40,1,2,201,
Zbigniew_Przybyszewski,14470,37,1,2,201,
Zygmunt_Sierakowski,15507,72,,14,201,
Lyndon_B._Johnson,30127,699,,,201,
Maria_Zając,12788,1237,,,201,
Artur_Śliwiński,9266,151,1,,201,
Józef_Siemiradzki,7551,44,2,,201,
Zofia_Radwańska-Paryska,7132,1818,,,201,
Emil_Wojtaszek,8301,162,1,,201,
Irena_Eichlerówna,11365,33,2,,201,
Jan_Nepomucen_Kamiński,46894,50,1,,201,
Waldemar_Kazanecki,14863,108,1,,201,
Tymoteusz_Karpowicz,10652,67,1,1,201,
Leopold_Lis-Kula,21355,85,,9,201,
Julian_Kawalec,10113,69,1,1,200,
Elwira_Seroczyńska,22518,81,1,,200,
Arkadiusz_Rybicki,12043,61,1,1,200,
Grzegorz_Królikiewicz,9917,140,1,,200,
Adam_Pilch,8014,41,2,,200,
Stanisław_Car,10072,138,1,,200,
Waldemar_Milewicz,6492,61,1,2,200,
Dalida,19276,89,1,,200,
Włodzimierz_Pietrzak,4404,61,2,,200,
Jerzy_Hryniewiecki,13499,112,1,,200,
Władysław_Belina-Prażmowski,25977,183,,3,200,
Jan_Nagórski,11377,20,1,5,200,
Waldemar_Świerzy,6992,44,2,,200,
Serge_Gainsbourg,12611,116,1,,200,
Bruno_Olbrycht,21490,40,1,1,200,
Edward_Jancarz,15084,521,,1,200,
Jan_Świdziński,7689,41,2,,200,
Roman_Palester,11188,62,1,1,200,
Janusz_Krasiński,24847,73,1,,200,
Tadeusz_Śliwiak,9865,67,1,1,200,
Tymon_Niesiołowski,8731,48,1,2,200,
Olgierd_Budrewicz,27145,68,1,,200,
Franciszek_Gąsienica_Groń,15504,99,1,,200,
Clara_Zetkin,13652,27,2,,200,
Teodor_Jeske-Choiński,22619,76,1,,200,
Jacek_Skubikowski,10292,129,1,,200,
Aleksander_Litwinowicz,14732,50,1,1,200,
Henryk_Minkiewicz,19685,83,1,,199,
Leon_Piniński,19242,84,1,,199,
Agaton_Giller,11757,117,1,,199,
Bolesław_Płotnicki,13412,107,1,,199,
Mieczysław_Pawlikowski,8529,72,1,1,199,
Tadeusz_Chciuk-Celt,21736,77,1,,199,
Stanisław_Leśniewski,5622,63,1,2,199,
Stanisław_Terlecki,16459,92,1,,199,
Florian_Ziemiałkowski,20081,80,1,,199,
Andrzej_Niemczyk,12439,110,1,,199,
Regina_Smendzianka,21508,76,1,,199,
Natalie_Cole,18846,83,1,,199,
Czesław_Cywiński,8140,37,2,,199,
Roman_Aftanazy,20824,787,,,199,
Ryszard_Bugajski,7757,150,1,,199,
Mieczysław_Czechowicz,11074,118,1,,199,
Janina_Broniewska,7210,40,2,,199,
Jadwiga_Łuszczewska,7659,75,1,1,199,
Lech_Raczak,17670,86,1,,199,
Adolf_Rudnicki,6044,45,2,,199,
Maryla_Wolska,4598,52,1,3,199,
Zygmunt_Gorazdowski,13359,51,1,1,199,
Zachariasz_Łyko,16691,88,1,,199,
Jan_Józef_Szczepański,12929,104,1,,199,
Juliusz_Bardach,9985,123,1,,199,
Zenon_Kosidowski,5807,43,1,3,198,
Andrzej_Sołtan,7820,47,1,2,198,
Wieńczysław_Gliński,12998,101,1,,198,
Mieczysław_Albert_Krąpiec,17274,83,1,,198,
John_Foster_Dulles,3973,222,1,,198,
Jacek_Namieśnik,21643,71,1,,198,
Władysław_Abraham,9107,127,1,,198,
Stanisław_Jędryka,7876,140,1,,198,
Stanisław_Miedza-Tomaszewski,8758,33,2,,198,
Lucjan_Malinowski,19113,38,1,1,198,
Ryszard_Parulski,5773,172,1,,198,
Andrzej_Konic,8745,130,1,,198,
Antoni_Uniechowski,4096,27,2,1,198,
Piotr_Sobociński,3596,60,2,,198,
Jan_Kułakowski,9868,59,1,1,198,
Leonard_Buczkowski,6401,159,1,,198,
Stanisława_Wysocka,5087,61,1,2,198,
Jan_Ciszewski,5207,60,1,2,198,
Bohdan_Lachert,7936,137,1,,198,
Janusz_Christa,14323,92,1,,198,
Karel_Čapek,10890,110,1,,198,
Jean-François_Champollion,17752,79,1,,198,
Arnold_Schönberg,4847,189,1,,198,
Vincenzo_Bellini,6507,155,1,,198,
Edward_Wojtas,7109,48,1,2,198,
Mojżesz_ben_Israel_Isserles,4423,51,2,,198,
Sergo_Ordżonikidze,16925,81,1,,198,
Ada_Sari,4488,65,1,2,198,
Mikołaj_Bołtuć,18847,75,1,,198,
Władysław_Skoczylas,8927,125,,9,198,
Tigran_Petrosjan,7279,142,1,,198,
Władimir_Wysocki,12239,100,1,,198,
Andrzej_Kopiczyński,14988,87,1,,197,
Antoni_Abraham,15323,45,,18,197,
Jean_Baudrillard,27990,57,1,,197,
Leonard_Marconi,3973,54,2,,197,
Wanda_Wiłkomirska,12214,99,1,,197,
Michel_Ney,8400,127,1,,197,
Tadeusz_Dominik,7113,36,2,,197,
Wsiewołod_Meyerhold,22535,65,1,,197,
Janusz_Przymanowski,15686,83,1,,197,
Jerzy_Samuel_Bandtkie,21429,67,1,,197,
Szczepan_Ścibior,14007,29,1,2,197,
Janusz_Ślązak,4993,88,1,1,197,
Christoph_Willibald_Gluck,6326,151,1,,197,
Irena_Szydłowska,5783,79,1,1,197,
Karol_Frycz,5362,55,1,2,197,
Stanisława_Fleszarowa-Muskat,7949,42,1,2,197,
Marian_Jurczyk,14093,87,1,,197,
Witold_Łokuciewski,13622,44,1,1,197,
Piotr_Potworowski,11924,48,1,1,197,
Aleksander_Małachowski,9999,109,1,,197,
Cezary_Leżeński,11509,99,1,,197,
Teodor_Talowski,26259,289,,1,197,
Julio_Cortázar,16594,77,1,,197,
Karol_Ziemski,19907,68,1,,197,
Stendhal,8229,123,1,,197,
Adam_Kryński,9833,54,1,1,197,
Edward_Potkowski,10053,27,2,,197,
Wacław_Niżyński,13018,90,1,,197,
Ryszard_Bakst,7973,125,1,,197,
Dyzma_Gałaj,12280,93,1,,196,
Julian_Krzyżanowski,21885,213,,2,196,
Edward_Zając,30623,511,,,196,
Witold_Sobociński,9607,109,1,,196,
Józef_Kotarbiński,6253,72,1,1,196,
Teodor_Leszetycki,5441,79,1,1,196,
Bogdan_Baer,12676,90,1,,196,
Jerzy_Passendorfer,6913,135,1,,196,
Wanda_Jakubowska,7707,125,1,,196,
Daniel_Defoe,6772,136,1,,196,
Stefan_Grabiński,18848,68,1,,196,
Andrzej_Krasicki,11976,92,1,,196,
Szczepan_Szczeniowski,30378,49,1,,196,
Andrzej_Waligórski,4607,57,1,2,196,
Franciszek_Salezy_Dmochowski,28203,51,1,,196,
Władysław_Bełza,15641,76,1,,196,
Siemion_Timoszenko,13219,85,1,,196,
Kazimierz_Paździor,4357,89,1,1,196,
Aleksander_Bednarz,15541,76,1,,196,
Adam_Gruca,9336,35,1,2,196,
Barbara_Rachwalska,11294,94,1,,196,
Piotr_Łazarkiewicz,8258,116,1,,196,
Zofia_Wasilkowska,8931,110,1,,196,
Leszek_Aleksander_Moczulski,9683,104,1,,196,
Ludwik_Bociański,20829,62,1,,196,
Jarosław_Śmietana,7501,123,1,,196,
Henryk_Machalica,10665,97,1,,196,
Stanisława_Perzanowska,5584,38,2,,196,
Andrzej_Bogucki,19659,64,1,,196,
Jan_Suzin,20104,63,1,,196,
Ludwik_Rydygier,10629,81,,11,196,
Charles_de_Freycinet,6020,141,1,,196,
Juliusz_Leo,8592,111,1,,196,
Stanisław_Lorentz,9029,107,1,,195,
Erich_Kästner,20740,61,1,,195,
Olga_Krzyżanowska,8094,57,1,1,195,
Piotr_Ożarowski,15525,74,1,,195,
Grzegorz_Miecugow,12612,85,1,,195,
Tadeusz_Chyliński,18213,66,1,,195,
Adolf_Maria_Bocheński,15945,72,1,,195,
Stanisław_Pigoń,11536,113,,7,195,
Ferdinand_Lassalle,8078,113,1,,195,
Stefan_Mossor,27781,49,1,,195,
Andrzej_Garlicki,6401,132,1,,195,
Yves_Montand,5913,139,1,,195,
Henryk_Markiewicz,8347,110,1,,195,
Aleksander_Mogilnicki,12900,82,1,,195,
Curd_Jürgens,8206,111,1,,195,
Piotr_Chmielowski,11151,90,1,,195,
Antoni_Kenar,5426,48,1,2,195,
Władysław_Wojewoda,4348,1716,,,195,
Henryk_Skolimowski,7728,29,2,,195,
Mikalojus_Konstantinas_Čiurlionis,20680,59,1,,195,
Jerzy_Nowak_(aktor),11394,88,1,,195,
Szymon_Datner,9284,101,1,,195,
Leon_Berbecki,30473,154,,2,195,
Janusz_Groszkowski,18319,129,,4,195,
Jan_Baszkiewicz,10742,91,1,,195,
Arthur_Schnitzler,18898,62,1,,195,
Bogusław_Leśnodorski,9439,99,1,,195,
Walerian_Kisieliński,5812,137,1,,195,
John_Pershing,14211,75,1,,195,
Feliks_Jasieński,8537,52,1,1,195,
Aleksander_Ścibor-Rylski,7956,110,1,,195,
Bułat_Okudżawa,9699,96,1,,195,
Wiesław_Maniak,5650,138,1,,195,
Stanisław_Kędziora,13137,78,1,,195,
Adolf_Loos,3419,49,2,,194,
Paul_Barras,7337,29,2,,194,
Piotr_Skrzynecki,12076,82,1,,194,
Stanisław_Głąbiński_(polityk),68995,260,,,194,
Ewa_Petelska,5092,146,1,,194,
Zygmunt_Wróblewski,7078,65,,17,194,
Zygmunt_Kęstowicz,11972,82,1,,194,
Siergiej_Kirow,6864,119,1,,194,
Jerzy_Toeplitz,6856,59,1,1,194,
Mieczysław_Braun,9560,31,1,2,194,
Andrzej_Drawicz,9408,96,1,,194,
Stefan_Mirowski,18819,60,1,,194,
Łazar_Kaganowicz,12064,81,1,,194,
Halina_Piękoś-Mirek,6291,1271,,,194,
Marian_Smoluchowski,11303,84,,9,194,
Piotr_Biegański,7689,108,1,,194,
Rodion_Malinowski,13967,72,1,,194,
Fay_Bainter,7974,105,1,,194,
Joanna_Kulmowa,15818,66,1,,194,
Witold_Leszczyński,7023,114,1,,194,
Francis_Poulenc,10711,85,1,,194,
Bogusław_Polch,10294,87,1,,194,
Christian-Jaque,4572,150,1,,194,
Leni_Riefenstahl,12035,78,1,,194,
Jan_Romocki,8886,24,2,,194,
Horacy_Safrin,4385,19,2,1,194,
Wawrzyniec_Surowiecki,13733,23,1,2,194,
Katarzyna_Sobczyk,8138,100,1,,193,
Stanisław_Łoza,11407,810,,,193,
Jan_Stanisław_Bystroń,9445,90,1,,193,
Władysław_Ludwik_Anczyc,10938,81,1,,193,
Stanisław_Ostrowski,33610,194,,1,193,
Władysław_Karaś,12396,74,1,,193,
Edgar_Faure,3485,173,1,,193,
Ewa_Szumańska,7736,50,1,1,193,
Andriej_Wyszynski,14457,66,1,,193,
Gustaw_Paszkiewicz,16477,60,1,,193,
Józef_Stogowski,6005,118,1,,193,
Jaroslav_Heyrovský,2453,215,1,,193,
Igor_Przegrodzki,11063,78,1,,193,
Krystyna_Bochenek,12700,71,1,,193,
Andrzej_Trzos-Rastawiecki,7864,98,1,,193,
Wiesław_Zdort,7250,103,1,,193,
Władysław_Bończa-Uzdowski,10694,79,1,,193,
Henryk_Rodakowski,8608,57,,15,193,
Jadwiga_Andrzejewska,10431,80,1,,193,
Krzysztof_Jung,13089,17,2,,193,
Edward_Kłosiński,8317,93,1,,193,
Artur_(książę_Connaught_i_Strathearn),9504,85,1,,193,
Karol_Beyer,17492,56,1,,192,
Izaak_Kramsztyk,5473,31,2,,192,
Wilam_Horzyca,5572,121,1,,192,
Wiesław_Rudkowski,6499,109,1,,192,
Marian_Kenig,12798,34,1,1,192,
Jan_Wojciech_Kiwerski,11875,72,1,,192,
Andrzej_Ajnenkiel,6866,104,1,,192,
Rafał_Hadziewicz,7573,48,1,1,192,
Michał_Sczaniecki,7338,49,1,1,192,
Zdzisław_Kozień,12755,68,1,,192,
Bolesław_Kon,5020,126,1,,192,
Jan_Zieja,14285,62,1,,192,
Jerzy_Zdziechowski,8625,87,1,,192,
Walery_Antoni_Wróblewski,13248,65,1,,192,
Jan_Zaorski,7264,48,1,1,192,
Władysław_Szczepaniak,4533,133,1,,192,
Zbigniew_Sawan,9845,78,1,,192,
Dorota_Kłuszyńska,13495,31,1,1,192,
Jan_Olaf_Chmielewski,9458,80,1,,192,
Irena_Krzywicka,13744,62,1,,192,
Bolesław_Hryniewiecki,8381,86,1,,191,
Stanisław_Puchalski,8992,82,1,,191,
Stanisław_Kętrzyński,12606,65,1,,191,
Marian_Danysz,7614,45,1,1,191,
Wanda_Piłsudska,8138,87,1,,191,
Anastas_Mikojan,7331,93,1,,191,
Stanisław_Ryszard_Dobrowolski,13344,62,1,,191,
Tadeusz_Breyer,11120,70,1,,191,
Wanda_Błeńska,9630,38,1,1,191,
Jerzy_Werner,7004,47,1,1,191,
Gerard_Bernacki,13175,62,1,,191,
Józef_Rymer,7226,62,,14,191,
Antoni_Kiliński,13745,60,1,,191,
Norbert_Bonczyk,11151,46,,14,191,
Beata_Obertyńska,7892,43,1,1,191,
Walery_Goetel,11802,112,,5,191,
Jan_Janowski,10537,242,,2,191,
Leon_Kozłowski,57112,235,,,191,
Janusz_Kondratiuk,5306,113,1,,191,
Witold_Hensel,11670,66,1,,191,
Roman_Kozłowski,11392,33,1,1,191,
Jerzy_Liebert,6762,47,1,1,191,
Helena_Marusarzówna,5916,43,,23,191,
Władysław_Siła-Nowicki,12930,61,1,,191,
