http://www.wikidata.org/entity/Q7661075,Sylwester Braun,Sylwester Braun,http://www.wikidata.org/entity/Q168886,Cmentarz Powązkowski w Warszawie,1909-01-01T00:00:00Z,1996-02-02T00:00:00Z,
http://www.wikidata.org/entity/Q8028461,Witold Zalewski,Witold Zalewski,http://www.wikidata.org/entity/Q168886,Cmentarz Powązkowski w Warszawie,1921-01-04T00:00:00Z,2009-01-01T00:00:00Z,
http://www.wikidata.org/entity/Q8861135,Zbigniew Dunajewski,Zbigniew Dunajewski,http://www.wikidata.org/entity/Q168886,Cmentarz Powązkowski w Warszawie,1907-08-14T00:00:00Z,1966-11-19T00:00:00Z,
http://www.wikidata.org/entity/Q8861537,Janusz Groszkowski,Janusz Groszkowski,http://www.wikidata.org/entity/Q168886,Cmentarz Powązkowski w Warszawie,1898-03-21T00:00:00Z,1984-08-03T00:00:00Z,
http://www.wikidata.org/entity/Q8861566,Zdzisław Grunwald,Zdzisław Grunwald,http://www.wikidata.org/entity/Q168886,Cmentarz Powązkowski w Warszawie,1911-05-01T00:00:00Z,1996-03-15T00:00:00Z,http://commons.wikimedia.org/wiki/Special:FilePath/Zdzis%C5%82aw%20Grunwald%20%28gr%C3%B3b%29.JPG
http://www.wikidata.org/entity/Q8861784,Aleksander Hrynkiewicz,Aleksander Hrynkiewicz,http://www.wikidata.org/entity/Q168886,Cmentarz Powązkowski w Warszawie,1896-01-14T00:00:00Z,1981-06-15T00:00:00Z,http://commons.wikimedia.org/wiki/Special:FilePath/Aleksander%20Hrynkiewicz%20gr%C3%B3b.JPG
http://www.wikidata.org/entity/Q8861991,Józef Jezierski,Józef Jezierski,http://www.wikidata.org/entity/Q168886,Cmentarz Powązkowski w Warszawie,1929-08-20T00:00:00Z,2011-06-21T00:00:00Z,http://commons.wikimedia.org/wiki/Special:FilePath/Prof%20J%C3%B3zef%20Jezierski%20gr%C3%B3b.jpg
http://www.wikidata.org/entity/Q8862445,Stefan Kozłowski,Stefan Kozłowski,http://www.wikidata.org/entity/Q168886,Cmentarz Powązkowski w Warszawie,1928-01-05T00:00:00Z,2007-09-17T00:00:00Z,http://commons.wikimedia.org/wiki/Special:FilePath/Leon%20i%20Stefan%20Koz%C5%82owscy%20gr%C3%B3b.JPG
http://www.wikidata.org/entity/Q8862595,Zbigniew Kubikowski,Zbigniew Kubikowski,http://www.wikidata.org/entity/Q168886,Cmentarz Powązkowski w Warszawie,1929-11-01T00:00:00Z,1984-08-13T00:00:00Z,http://commons.wikimedia.org/wiki/Special:FilePath/Zbigniew%20Kubikowski%20gr%C3%B3b.JPG
http://www.wikidata.org/entity/Q8862654,Grażyna Kuroń,Grażyna Kuroń,http://www.wikidata.org/entity/Q168886,Cmentarz Powązkowski w Warszawie,1940-01-02T00:00:00Z,1982-11-23T00:00:00Z,http://commons.wikimedia.org/wiki/Special:FilePath/Gaja%20Kuron%20Grave.jpg
