cemetery,cemeteryLabel,adm_location,adm_locationLabel,location
http://www.wikidata.org/entity/Q30922012,Cmentarz,http://www.wikidata.org/entity/Q7190268,Piaseczno,
http://www.wikidata.org/entity/Q30938163,Cmentarz,http://www.wikidata.org/entity/Q3848034,Dzierżążno,
http://www.wikidata.org/entity/Q30938287,Cmentarz,http://www.wikidata.org/entity/Q1863459,Królów Las,
http://www.wikidata.org/entity/Q30938514,Cmentarz,http://www.wikidata.org/entity/Q1874687,Nowa Cerkiew,
http://www.wikidata.org/entity/Q30938602,Cmentarz mennonicki,http://www.wikidata.org/entity/Q2621034,Międzyłęż,Point(18.843656 53.950164)
http://www.wikidata.org/entity/Q30938647,Cmentarz,http://www.wikidata.org/entity/Q1027142,Pelplin,
http://www.wikidata.org/entity/Q30939775,Cmentarz,http://www.wikidata.org/entity/Q988614,Rajkowy,
http://www.wikidata.org/entity/Q30939907,"Cmentarz, XIV",http://www.wikidata.org/entity/Q4283364,Gorzędziej,
http://www.wikidata.org/entity/Q30940232,"Cmentarz (nieczynny), XIV/XV",http://www.wikidata.org/entity/Q1003527,Subkowy,
http://www.wikidata.org/entity/Q30940424,Cmentarz,http://www.wikidata.org/entity/Q2530297,Dalwin,
http://www.wikidata.org/entity/Q30952201,Cmentarz jeniecki (choleryczny),http://www.wikidata.org/entity/Q474697,Tczew,
http://www.wikidata.org/entity/Q30953071,"Cmentarz rodowy, XIX/XX",http://www.wikidata.org/entity/Q2722561,Ciekocinko,
http://www.wikidata.org/entity/Q30954265,Cmentarz przykościelny,http://www.wikidata.org/entity/Q1602535,Osieki Lęborskie,
http://www.wikidata.org/entity/Q30955513,Cmentarz,http://www.wikidata.org/entity/Q7404720,Salino,
http://www.wikidata.org/entity/Q30955577,"Cmentarz ewangelicki, ob. komunalny",http://www.wikidata.org/entity/Q7404720,Salino,
http://www.wikidata.org/entity/Q30955633,Cmentarz ewangelicki (nieczynny),http://www.wikidata.org/entity/Q7404720,Salino,
http://www.wikidata.org/entity/Q30956206,Cmentarz,http://www.wikidata.org/entity/Q8082218,Świetlino,
http://www.wikidata.org/entity/Q30956446,Cmentarz rzym.-kat. (nieczynny),http://www.wikidata.org/entity/Q78712,Rumia,
http://www.wikidata.org/entity/Q30956709,Cmentarz,http://www.wikidata.org/entity/Q5626126,Góra,
http://www.wikidata.org/entity/Q30958690,Ogrodzenie cmentarza,http://www.wikidata.org/entity/Q672949,Wejherowo,
http://www.wikidata.org/entity/Q30959570,Cmentarz,http://www.wikidata.org/entity/Q994662,Brusy,
http://www.wikidata.org/entity/Q30960168,Cmentarz św. Jana Chrzciciela,http://www.wikidata.org/entity/Q740241,Chojnice,Point(17.569953 53.697839)
http://www.wikidata.org/entity/Q30960949,Cmentarz,http://www.wikidata.org/entity/Q5119539,Ciechocin,
http://www.wikidata.org/entity/Q30961810,Cmentarz,http://www.wikidata.org/entity/Q6543317,Lichnowy,
http://www.wikidata.org/entity/Q30962833,Cmentarz,http://www.wikidata.org/entity/Q1015160,Czersk,
http://www.wikidata.org/entity/Q30962862,Cmentarz św. Marii Magdaleny,http://www.wikidata.org/entity/Q1015160,Czersk,
http://www.wikidata.org/entity/Q30963068,Cmentarz,http://www.wikidata.org/entity/Q493918,Odry,
http://www.wikidata.org/entity/Q30963222,Cmentarz,http://www.wikidata.org/entity/Q7385446,Rytel,
http://www.wikidata.org/entity/Q31069180,Cmentarz rodowy,http://www.wikidata.org/entity/Q2880043,Bajdyty,Point(20.974361 54.147306)
http://www.wikidata.org/entity/Q31069349,"Cmentarz ewangelicko-augsburski, ob. komunalny",http://www.wikidata.org/entity/Q809585,Bartoszyce,Point(20.823611 54.247222)
http://www.wikidata.org/entity/Q31069444,Cmentarz wojenny z I wojny światowej,http://www.wikidata.org/entity/Q809585,Bartoszyce,Point(20.807611 54.256944)
http://www.wikidata.org/entity/Q31073112,Ruina kościoła wraz z cmentarzem przykościelnym,http://www.wikidata.org/entity/Q2911094,Borki,Point(20.719944 54.259583)
http://www.wikidata.org/entity/Q31075699,"Cmentarz rzym.-kat., ob. komunalny",http://www.wikidata.org/entity/Q510842,Bisztynek,Point(20.911528 54.085278)
http://www.wikidata.org/entity/Q31075850,Cmentarz ewangelicko-augsburski,http://www.wikidata.org/entity/Q510842,Bisztynek,Point(20.896528 54.087361)
http://www.wikidata.org/entity/Q31075896,Kapliczka przydrożna słupowa na cmentarzu,http://www.wikidata.org/entity/Q510842,Bisztynek,Point(20.897028 54.087028)
http://www.wikidata.org/entity/Q31076112,Cmentarz przykościelny,http://www.wikidata.org/entity/Q3118314,Grzęda,Point(21.011972 54.120556)
http://www.wikidata.org/entity/Q31076680,Cmentarz przykościelny,http://www.wikidata.org/entity/Q124584,Prosity,Point(20.800278 54.054889)
http://www.wikidata.org/entity/Q31076794,Cmentarz przykościelny,http://www.wikidata.org/entity/Q3511640,Sątopy,Point(21.014333 54.061444)
http://www.wikidata.org/entity/Q31077010,Cmentarz przykościelny,http://www.wikidata.org/entity/Q3506192,Sułowo,Point(20.827778 54.095806)
http://www.wikidata.org/entity/Q31077048,Kapliczka przydrożna obok cmentarza,http://www.wikidata.org/entity/Q3506192,Sułowo,Point(20.828194 54.095819)
http://www.wikidata.org/entity/Q31077091,Kapliczka przydrożna obok cmentarza,http://www.wikidata.org/entity/Q3506192,Sułowo,Point(20.827486 54.095889)
http://www.wikidata.org/entity/Q31077153,Cmentarz rzym.-kat.,http://www.wikidata.org/entity/Q3506192,Sułowo,Point(20.826389 54.095556)
http://www.wikidata.org/entity/Q31077280,Cmentarz grzebalny,http://www.wikidata.org/entity/Q3549968,Unikowo,Point(20.9865 54.047028)
http://www.wikidata.org/entity/Q30091600,Cmentarz mariawicki,http://www.wikidata.org/entity/Q321611,Zduny,
http://www.wikidata.org/entity/Q30091610,Cmentarz przykościelny,http://www.wikidata.org/entity/Q321622,Złaków Kościelny,Point(19.804471 52.198948)
http://www.wikidata.org/entity/Q30091612,Cmentarz rzym.-kat.,http://www.wikidata.org/entity/Q321622,Złaków Kościelny,
http://www.wikidata.org/entity/Q30091977,Cmentarz,http://www.wikidata.org/entity/Q158004,Piotrków Trybunalski,
http://www.wikidata.org/entity/Q30091999,Stary cmentarz rzymskokatolicki w Piotrkowie Trybunalskim,http://www.wikidata.org/entity/Q158004,Piotrków Trybunalski,
http://www.wikidata.org/entity/Q30092096,Cmentarz,http://www.wikidata.org/entity/Q2734,Skierniewice,
http://www.wikidata.org/entity/Q30092106,Cmentarz rzym.-kat. św. Józefa (część stara z cmentarzem wojskowym),http://www.wikidata.org/entity/Q2734,Skierniewice,
http://www.wikidata.org/entity/Q30092108,Cmentarz żydowski,http://www.wikidata.org/entity/Q2734,Skierniewice,
http://www.wikidata.org/entity/Q30092200,Cmentarz rzym.-kat.,http://www.wikidata.org/entity/Q1005409,Drzewica,
http://www.wikidata.org/entity/Q30092201,Cmentarz żydowski,http://www.wikidata.org/entity/Q1005409,Drzewica,
http://www.wikidata.org/entity/Q30092271,Cmentarz,http://www.wikidata.org/entity/Q7628452,Studzianna,Point(20.357258 51.534136)
http://www.wikidata.org/entity/Q30092346,Cmentarz katolicki,,,Point(19.119966 51.081298)
http://www.wikidata.org/entity/Q30092351,Cmentarz przykościelny,http://www.wikidata.org/entity/Q1007191,Nowa Brzeźnica,
http://www.wikidata.org/entity/Q30092356,Cmentarz rzym.-kat.,http://www.wikidata.org/entity/Q1007191,Nowa Brzeźnica,
http://www.wikidata.org/entity/Q30092358,Cmentarz rzym.-kat. (cz. stara),http://www.wikidata.org/entity/Q6740043,Makowiska,Point(19.020789 51.112945)
http://www.wikidata.org/entity/Q30092362,Cmentarz rzym.-kat.,http://www.wikidata.org/entity/Q325631,Pajęczno,
http://www.wikidata.org/entity/Q30092370,Cmentarz rzym.-kat.,http://www.wikidata.org/entity/Q868059,Rząśnia,
http://www.wikidata.org/entity/Q30092406,Cmentarz kościelny (otoczenie),http://www.wikidata.org/entity/Q2089947,Dąbrowa nad Czarną,
http://www.wikidata.org/entity/Q30092480,Cmentarz,http://www.wikidata.org/entity/Q655252,Srock,
http://www.wikidata.org/entity/Q30092497,Cmentarz,http://www.wikidata.org/entity/Q5173407,Ręczno,
http://www.wikidata.org/entity/Q30092507,Cmentarz,http://www.wikidata.org/entity/Q6851224,Milejów,
http://www.wikidata.org/entity/Q30095207,Cmentarz katolicki,http://www.wikidata.org/entity/Q847181,Gidle,
http://www.wikidata.org/entity/Q30095208,Cmentarz katolicki,http://www.wikidata.org/entity/Q405102,Pławno,
http://www.wikidata.org/entity/Q30095230,Cmentarz,http://www.wikidata.org/entity/Q991887,Kamieńsk,
http://www.wikidata.org/entity/Q30095277,Cmentarz,http://www.wikidata.org/entity/Q6172842,Jedlno Pierwsze,
http://www.wikidata.org/entity/Q30095316,Cmentarz,http://www.wikidata.org/entity/Q158796,Radomsko,
http://www.wikidata.org/entity/Q30095328,Cmentarz żydowski,http://www.wikidata.org/entity/Q158796,Radomsko,Point(19.472397 51.079667)
http://www.wikidata.org/entity/Q30095395,Cmentarz,http://www.wikidata.org/entity/Q2911398,Borzykowa,
http://www.wikidata.org/entity/Q30095400,Cmentarz katolicki,http://www.wikidata.org/entity/Q6745008,Maluszyn,
http://www.wikidata.org/entity/Q30095431,Cmentarz komunalny,http://www.wikidata.org/entity/Q607515,Silnica,
http://www.wikidata.org/entity/Q30095441,Cmentarz katolicki,http://www.wikidata.org/entity/Q3011199,Żytno,
http://www.wikidata.org/entity/Q30095446,Skwer (miejsce po cmentarzu rzym.-kat.),http://www.wikidata.org/entity/Q3011199,Żytno,
http://www.wikidata.org/entity/Q30095479,Cmentarz przykościelny,http://www.wikidata.org/entity/Q80074,Babsk,
http://www.wikidata.org/entity/Q30095480,Cmentarz rzym.-kat.,http://www.wikidata.org/entity/Q80074,Babsk,
http://www.wikidata.org/entity/Q30095501,Cmentarz,http://www.wikidata.org/entity/Q148956,Biała Rawska,
http://www.wikidata.org/entity/Q30095511,Cmentarz (cz. pn.),http://www.wikidata.org/entity/Q148956,Biała Rawska,
http://www.wikidata.org/entity/Q30095513,Cmentarz żydowski,http://www.wikidata.org/entity/Q148956,Biała Rawska,
http://www.wikidata.org/entity/Q30095571,Cmentarz przykościelny przy kościele św. Trójcy,http://www.wikidata.org/entity/Q5119598,Cielądz,
http://www.wikidata.org/entity/Q30095572,Cmentarz rzym.-kat. (część),http://www.wikidata.org/entity/Q5119598,Cielądz,
http://www.wikidata.org/entity/Q30095595,"Cmentarz, XVIII",http://www.wikidata.org/entity/Q7511733,Sierzchowy,
http://www.wikidata.org/entity/Q30095624,Cmentarz rzym.-kat. (część),http://www.wikidata.org/entity/Q647217,Kurzeszyn,
http://www.wikidata.org/entity/Q30095638,Cmentarz wielowyznaniowy,http://www.wikidata.org/entity/Q149059,Rawa Mazowiecka,
http://www.wikidata.org/entity/Q30095640,Cmentarz żydowski,http://www.wikidata.org/entity/Q149059,Rawa Mazowiecka,
http://www.wikidata.org/entity/Q30095711,Cmentarz,http://www.wikidata.org/entity/Q321743,Regnów,
http://www.wikidata.org/entity/Q30095714,Cmentarz rzym.-kat.,http://www.wikidata.org/entity/Q321743,Regnów,
http://www.wikidata.org/entity/Q30095767,Cmentarz,http://www.wikidata.org/entity/Q321584,Lewin,
http://www.wikidata.org/entity/Q30095772,Cmentarz,http://www.wikidata.org/entity/Q6695077,Lubania,
http://www.wikidata.org/entity/Q30095776,Cmentarz rzym.-kat.,http://www.wikidata.org/entity/Q6695077,Lubania,
http://www.wikidata.org/entity/Q30095794,Cmentarz,http://www.wikidata.org/entity/Q1901420,Sadkowice,
http://www.wikidata.org/entity/Q30095796,Cmentarz rzym.-kat.,http://www.wikidata.org/entity/Q1901420,Sadkowice,
http://www.wikidata.org/entity/Q30095976,Cmentarz,http://www.wikidata.org/entity/Q5104130,Chojne,
http://www.wikidata.org/entity/Q30096203,Cmentarz rzym.-kat.,http://www.wikidata.org/entity/Q627392,Bolimów,
http://www.wikidata.org/entity/Q30096204,Cmentarz rzym.-kat.,http://www.wikidata.org/entity/Q627392,Bolimów,
http://www.wikidata.org/entity/Q30096211,Cmentarz wojenny z I wojny światowej (żołnierzy niemieckich),http://www.wikidata.org/entity/Q4939445,Bolimowska Wieś,
http://www.wikidata.org/entity/Q30096213,Cmentarz wojenny z I wojny światowej,http://www.wikidata.org/entity/Q11710284,Humin,
http://www.wikidata.org/entity/Q30096235,Cmentarz,http://www.wikidata.org/entity/Q2869023,Białynin,
http://www.wikidata.org/entity/Q30096255,Cmentarz,http://www.wikidata.org/entity/Q2895741,Głuchów,
http://www.wikidata.org/entity/Q30096257,Cmentarz rzym.-kat.,http://www.wikidata.org/entity/Q2895741,Głuchów,
http://www.wikidata.org/entity/Q30096258,Cmentarz wojenny z I wojny światowej (żołn. niemieckich),http://www.wikidata.org/entity/Q2895741,Głuchów,
http://www.wikidata.org/entity/Q30096268,Cmentarz,http://www.wikidata.org/entity/Q6154720,Janisławice,
http://www.wikidata.org/entity/Q30096269,Cmentarz rzym.-kat.,http://www.wikidata.org/entity/Q6154720,Janisławice,
http://www.wikidata.org/entity/Q30096290,Cmentarz,http://www.wikidata.org/entity/Q8040595,Wysokienice,
http://www.wikidata.org/entity/Q30096305,Cmentarz,http://www.wikidata.org/entity/Q2830900,Godzianów,
http://www.wikidata.org/entity/Q30096318,Cmentarz,http://www.wikidata.org/entity/Q5104127,Chojnata,
http://www.wikidata.org/entity/Q30096333,Cmentarz,http://www.wikidata.org/entity/Q162748,Jeruzal,
http://www.wikidata.org/entity/Q30096367,Cmentarz rzym.-kat. („stary”),http://www.wikidata.org/entity/Q2020341,Lipce Reymontowskie,
http://www.wikidata.org/entity/Q30096372,Mogiła zbiorowa z II wojny światowej (na cmentarzu rzym.-kat. „nowym”),http://www.wikidata.org/entity/Q2020341,Lipce Reymontowskie,
http://www.wikidata.org/entity/Q30096377,Cmentarz,http://www.wikidata.org/entity/Q2801191,Maków,
http://www.wikidata.org/entity/Q30096416,Cmentarz (d. grzebalny),http://www.wikidata.org/entity/Q161857,Stara Rawa,
http://www.wikidata.org/entity/Q30096454,Cmentarz,http://www.wikidata.org/entity/Q8083190,Żelazna,
http://www.wikidata.org/entity/Q30096455,Cmentarz rzym.-kat.,http://www.wikidata.org/entity/Q8083190,Żelazna,
http://www.wikidata.org/entity/Q30096472,Cmentarz,http://www.wikidata.org/entity/Q2685961,Słupia,
http://www.wikidata.org/entity/Q30096489,Cmentarz,http://www.wikidata.org/entity/Q4985322,Budziszewice,
http://www.wikidata.org/entity/Q30096595,Cmentarz,http://www.wikidata.org/entity/Q251389,Rzeczyca,
http://www.wikidata.org/entity/Q30096628,Cmentarz,http://www.wikidata.org/entity/Q157994,Tomaszów Mazowiecki,
http://www.wikidata.org/entity/Q30096645,Cmentarz żydowski,http://www.wikidata.org/entity/Q157994,Tomaszów Mazowiecki,
http://www.wikidata.org/entity/Q30096852,Cmentarz,http://www.wikidata.org/entity/Q5526929,Gaszyn,Point(18.556306 51.196619)
http://www.wikidata.org/entity/Q30097144,"Kapliczka cmentarna na terenie d. cmentarza unickiego, drewniana",http://www.wikidata.org/entity/Q784921,Dokudów Pierwszy,Point(23.214917 51.959194)
http://www.wikidata.org/entity/Q30097154,"Cmentarz unicki, później prawosławny",http://www.wikidata.org/entity/Q3924546,Łukowce,Point(23.019083 52.073528)
http://www.wikidata.org/entity/Q30097177,Cmentarz przykościelny,http://www.wikidata.org/entity/Q212267,Swory,Point(22.927528 52.074917)
http://www.wikidata.org/entity/Q30097180,Cmentarz unicko-katolicki,http://www.wikidata.org/entity/Q212267,Swory,Point(22.93675 52.074417)
http://www.wikidata.org/entity/Q30097335,"Cmentarz unicki, później prawosławny (nieczynny)",http://www.wikidata.org/entity/Q212257,Gnojno,Point(23.144556 52.2725)
http://www.wikidata.org/entity/Q30097340,Cmentarz przykościelny,http://www.wikidata.org/entity/Q3383351,Komarno-Kolonia,Point(23.117917 52.166444)
http://www.wikidata.org/entity/Q30097428,"Cmentarz rzym.-kat., nieczynny",http://www.wikidata.org/entity/Q3472681,Stara Bordziłówka,Point(23.002444 52.123056)
http://www.wikidata.org/entity/Q30097459,"Cmentarz wojenny z I wojny światowej, niemiecko-austriacki",http://www.wikidata.org/entity/Q4196445,Krzewica,Point(22.706167 52.068111)
http://www.wikidata.org/entity/Q30097463,Cmentarz powstańców z 1831 r.,http://www.wikidata.org/entity/Q4196860,Manie,Point(22.799111 52.049583)
http://www.wikidata.org/entity/Q30097474,"Cmentarz katolicko-unicki, później również prawosławny (obc. katolicki)",http://www.wikidata.org/entity/Q34267,Międzyrzec Podlaski,Point(22.792333 51.989333)
http://www.wikidata.org/entity/Q30097514,"Cmentarz wojenny, niemiecko-austriacki z I wojny światowej",http://www.wikidata.org/entity/Q4196246,Tuliłów,Point(22.725278 51.998694)
http://www.wikidata.org/entity/Q30097517,"Cmentarz wojenny, niemiecko-austriacki, z I wojny światowej",http://www.wikidata.org/entity/Q3174155,Dobrynka,Point(23.491361 51.993889)
http://www.wikidata.org/entity/Q30097548,D. cmentarz przy kościele,http://www.wikidata.org/entity/Q668358,Stanin,Point(22.197028 51.870639)
http://www.wikidata.org/entity/Q30097550,"Cmentarz unicki, z krzyżem pokutnym, kamiennym z XIV w.",http://www.wikidata.org/entity/Q3270886,Pratulin,Point(23.422778 52.16725)
http://www.wikidata.org/entity/Q30097552,"Cmentarz wojenny z I wojny światowej, niemiecki",,,Point(23.244722 52.115917)
http://www.wikidata.org/entity/Q30097566,Cmentarz przykościelny (otaczający drzewostan w obrębie placu przykościelnego),http://www.wikidata.org/entity/Q168839,Rossosz,Point(23.133694 51.856306)
http://www.wikidata.org/entity/Q30097581,Cmentarz wojenny z I wojny światowej,http://www.wikidata.org/entity/Q3604241,Pogorzelec,Point(23.345139 51.691667)
http://www.wikidata.org/entity/Q30097593,Cmentarz cerkiewny,http://www.wikidata.org/entity/Q3604336,Żeszczynka,Point(23.292444 51.798111)
http://www.wikidata.org/entity/Q30097601,Cmentarz wojenny rosyjski z I wojny światowej,http://www.wikidata.org/entity/Q2347642,Kobylany,Point(23.564361 52.053583)
http://www.wikidata.org/entity/Q30097630,Cmentarz wojenny żołnierzy polskich,,,Point(23.548056 52.109306)
http://www.wikidata.org/entity/Q30097665,Cmentarz przykościelny,http://www.wikidata.org/entity/Q168841,Tuczna,Point(23.415889 51.882722)
http://www.wikidata.org/entity/Q30097670,Cmentarz przykościelny,http://www.wikidata.org/entity/Q3579245,Horodyszcze,
http://www.wikidata.org/entity/Q30097682,Cmentarz przykościelny,,,Point(23.089889 51.772306)
http://www.wikidata.org/entity/Q33086775,Cmentarz katolicki,http://www.wikidata.org/entity/Q6439473,Kruszewo,Point(16.660709 52.977382)
http://www.wikidata.org/entity/Q33086784,Cmentarz ewangelicki,http://www.wikidata.org/entity/Q6439473,Kruszewo,Point(16.660709 52.977382)
http://www.wikidata.org/entity/Q33086822,Cmentarz katolicki,http://www.wikidata.org/entity/Q6874322,Mirosław,Point(16.689234 53.040078)
http://www.wikidata.org/entity/Q33086833,Cmentarz ewangelicki,http://www.wikidata.org/entity/Q7066290,Nowa Wieś Ujska,Point(16.746154 53.036981)
http://www.wikidata.org/entity/Q33086860,Cmentarz katolicki,http://www.wikidata.org/entity/Q556193,Ujście,Point(16.73959 53.051275)
http://www.wikidata.org/entity/Q33086874,Cmentarz ewangelicki,http://www.wikidata.org/entity/Q8041125,Węglewo,Point(16.715641 53.003422)
http://www.wikidata.org/entity/Q33086954,Cmentarz,http://www.wikidata.org/entity/Q288450,Glesno,
http://www.wikidata.org/entity/Q33087119,Cmentarz,http://www.wikidata.org/entity/Q556344,Wysoka,
http://www.wikidata.org/entity/Q33087453,Cmentarz,http://www.wikidata.org/entity/Q7665028,Szymanowice,
http://www.wikidata.org/entity/Q33088103,Cmentarz,http://www.wikidata.org/entity/Q51012,Owińska,
http://www.wikidata.org/entity/Q33090469,Cmentarz,http://www.wikidata.org/entity/Q4902939,Białężyn,
http://www.wikidata.org/entity/Q33091037,Cmentarz,http://www.wikidata.org/entity/Q604106,Wronczyn,Point(17.21386 52.50648)
http://www.wikidata.org/entity/Q33091750,Cmentarz,http://www.wikidata.org/entity/Q11726057,Jeziorki,
http://www.wikidata.org/entity/Q33092747,Cmentarz,http://www.wikidata.org/entity/Q5590320,Gołaszyn,
http://www.wikidata.org/entity/Q33092825,Cmentarz,http://www.wikidata.org/entity/Q2456907,Trzebosz,
http://www.wikidata.org/entity/Q33092867,Cmentarz,http://www.wikidata.org/entity/Q1005837,Jutrosin,
http://www.wikidata.org/entity/Q33092938,Cmentarz przy kościele,http://www.wikidata.org/entity/Q6373193,Karolinki,
http://www.wikidata.org/entity/Q33092950,Cmentarz,http://www.wikidata.org/entity/Q1421485,Miejska Górka,
http://www.wikidata.org/entity/Q33093019,Q33093019,http://www.wikidata.org/entity/Q984340,Pakosław,
http://www.wikidata.org/entity/Q33134703,Cmentarz,http://www.wikidata.org/entity/Q8080476,Łaszczyn,
http://www.wikidata.org/entity/Q33134891,Cmentarz ewangelicki,,,
http://www.wikidata.org/entity/Q33134914,Cmentarz,http://www.wikidata.org/entity/Q8071593,Zielona Wieś,
http://www.wikidata.org/entity/Q33134937,Cmentarz rzym.-kat. (),http://www.wikidata.org/entity/Q985209,Lądek,Point(17.9425 52.208611)
http://www.wikidata.org/entity/Q33134947,Cmentarz,,,
http://www.wikidata.org/entity/Q33135011,Cmentarz,http://www.wikidata.org/entity/Q6433701,Koszuty,
http://www.wikidata.org/entity/Q33135049,"Cmentarz, XVI/XVII",http://www.wikidata.org/entity/Q5590729,Graboszewo,
http://www.wikidata.org/entity/Q33135057,Cmentarz jeniecki,http://www.wikidata.org/entity/Q8081400,Łężec,Point(17.858333 52.306389)
http://www.wikidata.org/entity/Q33135093,Cmentarz,http://www.wikidata.org/entity/Q7281895,Radłowo,
http://www.wikidata.org/entity/Q33135121,Cmentarz przykościelny,http://www.wikidata.org/entity/Q9351288,Szemborowo,
http://www.wikidata.org/entity/Q33135171,Cmentarz rzym.-kat.,http://www.wikidata.org/entity/Q140476,Zagórów,Point(17.888056 52.162778)
http://www.wikidata.org/entity/Q33135195,Cmentarz,http://www.wikidata.org/entity/Q985106,Duszniki,
http://www.wikidata.org/entity/Q33135410,Cmentarz,http://www.wikidata.org/entity/Q7047807,Nojewo,
http://www.wikidata.org/entity/Q33135592,Cmentarz rzym.-kat.,http://www.wikidata.org/entity/Q5104151,Chojno,
http://www.wikidata.org/entity/Q33135916,Cmentarz,http://www.wikidata.org/entity/Q2670937,Koszuty,
http://www.wikidata.org/entity/Q33135952,Cmentarz,http://www.wikidata.org/entity/Q7031931,Nietrzanowo,
http://www.wikidata.org/entity/Q33136003,Cmentarz rzym.-kat.,http://www.wikidata.org/entity/Q52903,Środa Wielkopolska,
http://www.wikidata.org/entity/Q33136174,Cmentarz,http://www.wikidata.org/entity/Q3461725,Mądre,
http://www.wikidata.org/entity/Q33136542,Cmentarz,http://www.wikidata.org/entity/Q7999391,Wieszczyczyn,
http://www.wikidata.org/entity/Q33136584,Cmentarz,http://www.wikidata.org/entity/Q5577447,Gogolewo,
http://www.wikidata.org/entity/Q33136652,Cmentarz,http://www.wikidata.org/entity/Q8041393,Włościejewki,
http://www.wikidata.org/entity/Q33136818,Cmentarz,http://www.wikidata.org/entity/Q387260,Śrem,Point(17.0188 52.097)
http://www.wikidata.org/entity/Q33136851,Cmentarz,http://www.wikidata.org/entity/Q387260,Śrem,Point(17.013889 52.09)
http://www.wikidata.org/entity/Q33137182,Cmentarz rzym.-kat.,http://www.wikidata.org/entity/Q2721555,Grzymiszew,Point(18.359167 52.040833)
http://www.wikidata.org/entity/Q33137238,Cmentarz rzym.-kat.,http://www.wikidata.org/entity/Q1421516,Tuliszków,Point(18.296111 52.0725)
http://www.wikidata.org/entity/Q33137283,Cmentarz ewangelicko-augsburski,http://www.wikidata.org/entity/Q924132,Turek,Point(18.497222 52.025)
http://www.wikidata.org/entity/Q33137287,Cmentarz choleryczny,http://www.wikidata.org/entity/Q924132,Turek,Point(18.485417 52.038889)
http://www.wikidata.org/entity/Q33137339,"Cmentarz rzym.-, XVIII/XIX",http://www.wikidata.org/entity/Q9324143,Russocice,Point(18.483611 52.108889)
http://www.wikidata.org/entity/Q33137341,Cmentarz żydowski,http://www.wikidata.org/entity/Q9324143,Russocice,Point(18.484167 52.114444)
http://www.wikidata.org/entity/Q33137354,Cmentarz ewangelicki (nieczynny),http://www.wikidata.org/entity/Q985366,Władysławów,Point(18.455278 52.098333)
http://www.wikidata.org/entity/Q33137421,Cmentarz,http://www.wikidata.org/entity/Q7031661,Niemczyn,
http://www.wikidata.org/entity/Q33138268,Cmentarz katolicki,http://www.wikidata.org/entity/Q5104125,Chojna,Point(17.28089 53.0011)
http://www.wikidata.org/entity/Q33138301,Cmentarz katolicki,http://www.wikidata.org/entity/Q5202106,Czeszewo,Point(17.37971 52.9085)
http://www.wikidata.org/entity/Q33138344,Brama (na cmentarz kośc.),http://www.wikidata.org/entity/Q52828,Gołańcz,
http://www.wikidata.org/entity/Q33138351,Cmentarz rzym.-kat.,http://www.wikidata.org/entity/Q52828,Gołańcz,Point(17.29961 52.944)
http://www.wikidata.org/entity/Q33138386,Cmentarz,http://www.wikidata.org/entity/Q7131151,Panigródz,
http://www.wikidata.org/entity/Q33138388,Cmentarz przykościelny,http://www.wikidata.org/entity/Q7131151,Panigródz,
http://www.wikidata.org/entity/Q33138391,"Cmentarz ewangelicki, 2 poł XIX",http://www.wikidata.org/entity/Q7384791,Rybowo,Point(17.2268 52.9357)
http://www.wikidata.org/entity/Q33138396,Cmentarz katolicki,http://www.wikidata.org/entity/Q9338687,Smogulec,Point(17.324841 53.0281)
http://www.wikidata.org/entity/Q33138406,Cmentarz,http://www.wikidata.org/entity/Q4985291,Budziejewko,
http://www.wikidata.org/entity/Q33138515,Cmentarz,http://www.wikidata.org/entity/Q557306,Skoki,
http://www.wikidata.org/entity/Q33138544,Cmentarz ewangelicki (nieczynny),http://www.wikidata.org/entity/Q5201935,Czekanowo,
http://www.wikidata.org/entity/Q33138564,Cmentarz,http://www.wikidata.org/entity/Q5612409,Grylewo,
http://www.wikidata.org/entity/Q33138622,Cmentarz,http://www.wikidata.org/entity/Q8080631,Łekno,
http://www.wikidata.org/entity/Q33139286,Cmentarz,http://www.wikidata.org/entity/Q645022,Wągrowiec,
http://www.wikidata.org/entity/Q33139290,Cmentarz starofarny,http://www.wikidata.org/entity/Q645022,Wągrowiec,Point(17.2001 52.8085)
http://www.wikidata.org/entity/Q33139385,Cmentarz (nieczynny),http://www.wikidata.org/entity/Q2330861,Srebrna Góra,
http://www.wikidata.org/entity/Q33139391,Cmentarz katolicki,http://www.wikidata.org/entity/Q2330861,Srebrna Góra,Point(17.50049 52.8909)
http://www.wikidata.org/entity/Q33139789,Cmentarz,http://www.wikidata.org/entity/Q6430942,Kopanica,
http://www.wikidata.org/entity/Q33139846,"Bramka na cmentarz kościelny, poł. XVIII",http://www.wikidata.org/entity/Q545524,Siedlec,Point(16.00319 52.13758)
http://www.wikidata.org/entity/Q33143920,Cmentarz,http://www.wikidata.org/entity/Q4121062,Grabowo Królewskie,Point(17.598549 52.239732)
http://www.wikidata.org/entity/Q33147041,Cmentarz przykościelny,http://www.wikidata.org/entity/Q288421,Marzenin,
http://www.wikidata.org/entity/Q33147468,Cmentarz,http://www.wikidata.org/entity/Q4981453,Brzeźnica,Point(16.696466 53.433674)
http://www.wikidata.org/entity/Q33147522,Cmentarz,http://www.wikidata.org/entity/Q4985224,Budy,
